ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC029_T2_B_AMR_R1	SC030_T2_B_AMR_R2	SC031_T2_B_AMR_R3	SC032_T2_B_AMR_R4	SC033_T2_B_AMR_R5	SC029_T2_B_AMD_R1	SC030_T2_B_AMD_R2	SC031_T2_B_AMD_R3	SC032_T2_B_AMD_R4	SC033_T2_B_AMD_R5
ENSMUSG00000019261	Map1s	-1.268761126	-0.864709969	-0.119389594	-0.555233444	-0.741611014	-0.039779534	0.062746543	-1.397862782	-1.484517235	-1.883703775	0.94929757	1.360863435	0.912938531	0.379702939	0.989583826	0.545290385	1.170137398	1.1437207	0.321242639	0.520044508
ENSMUSG00000019437	Tlcd1	0.368655917	0.257702359	0.539124439	-0.405598293	-0.152599334	-1.53981951	-0.968865645	-2.541055296	-0.885542802	-0.675689163	0.605894072	1.296571372	0.797353521	1.39816796	0.893049193	-0.234720172	0.951806358	0.35586054	-0.657009167	0.596713649
ENSMUSG00000019564	Arid3a	-0.810249682	-0.180005114	0.043963942	-0.104089172	-0.907299309	-0.999584101	-1.622039586	-0.480644345	-1.248768489	-0.707658636	0.898231009	0.42479855	1.467951917	-0.156410104	0.977006919	1.208963324	-0.091192147	2.438520973	-0.0267565	-0.124739448
ENSMUSG00000019806	Aig1	-0.762811892	-0.619741882	-0.973885361	-0.437726845	-1.745254772	-0.732008631	-1.579948941	-1.080327682	-0.439043713	0.080710833	1.417547514	0.965749237	1.11333719	1.048461621	1.005947855	0.96820413	-0.161243713	1.085948554	0.995817282	-0.149730783
ENSMUSG00000019998	Stx7	-0.95687524	-0.130110492	-1.21616245	-0.510225514	-1.735048867	0.107689823	-1.440100197	-0.241238109	0.156644316	-1.535524409	1.105961508	1.94035306	0.880513495	0.821799035	0.990485268	-0.302524426	0.200039332	0.787781957	0.680015663	0.396526247
ENSMUSG00000020184	Mdm2	-1.16856564	-0.554296467	-1.138337017	-0.483896942	-0.480124754	-1.12987223	-0.955841581	-0.23277327	-0.430819494	-0.447851333	1.373776878	-0.56109657	1.844978285	0.31577034	-0.027634243	1.491489193	0.077994413	2.194217105	0.41667906	-0.103795734
ENSMUSG00000020234	4930404N11Rik	-0.536517309	0.180909068	-0.234678065	-1.023678864	0.44356024	-0.239303655	-1.677700842	0.024384354	-1.324705235	-1.664687161	1.618399885	0.490961141	1.680086353	0.739941653	1.309043392	-0.169214356	-0.000864369	1.200227422	-0.750728756	-0.065434898
ENSMUSG00000020312	Shc2	-0.982254299	-0.620655329	-0.982254299	-0.982254299	-0.982254299	-0.982254299	-0.982254299	-0.982254299	-0.982254299	-0.982254299	1.218251901	0.869341767	1.141568228	0.832736591	1.121132892	0.946620893	1.07001358	1.178390877	1.000773426	0.082113867
ENSMUSG00000020326	Ccng1	-0.433584632	-0.349392965	-0.571463196	-0.548822748	-1.314320962	-0.953282061	-1.779089943	-0.042214178	-0.668115183	-0.786183527	1.020046661	2.249294013	1.154377833	1.510353271	1.125999799	-0.11782356	0.097409066	0.383461733	0.157319774	-0.133969195
ENSMUSG00000020420	Zfp607a	-0.006513501	-0.924523684	0.786538359	-0.744661719	-0.367931585	-0.655480806	-0.067924836	-0.641209042	-0.162544936	-2.022140116	0.237746709	1.40441719	1.589198687	0.595157488	1.742932178	-1.725076846	0.338905445	0.892596839	-0.187234524	-0.082251299
ENSMUSG00000020424	Castor1	-0.448971397	-0.444610203	-0.265768034	-0.395936172	0.041356788	0.631909646	-1.297415362	-1.345025446	-1.12497375	-2.199948104	0.769932483	1.732283077	1.071862662	0.931673833	1.531143667	0.132305628	-0.147573173	0.582773526	0.195933681	0.04904665
ENSMUSG00000020432	Tcn2	-0.893307291	-1.075493884	-0.767983079	-1.061042673	-1.127228375	-0.558497552	-0.530094991	-1.091853101	-1.028325319	-1.217342768	1.014558992	1.326054507	1.460866492	1.20129516	0.812695822	0.607229326	0.42059913	0.988038047	0.887119576	0.632711981
ENSMUSG00000020474	Polm	-1.797583862	-1.269226747	0.024107013	-1.237922389	-0.757975744	-1.128137774	-0.710919724	-0.774801895	-0.593982967	-0.144057173	-0.19085559	1.204990911	1.526985921	0.618952	0.838887726	0.891465372	0.80601958	1.490073556	0.572199059	0.631782727
ENSMUSG00000020483	Dynll2	-1.19316595	-0.134354018	-2.045647954	0.25540511	-0.622725435	0.225820507	-0.577577542	-0.467473995	0.135088116	-2.431851027	1.022017247	1.435035451	0.406410272	0.537294182	1.232764099	0.331793047	0.392737403	0.932421056	0.366699187	0.199310243
ENSMUSG00000020553	Pctp	-0.623318174	-0.309921004	-0.423752957	-1.18554948	-0.914654971	-0.70270173	-1.350607888	0.175810517	-0.360782888	-1.673127465	0.825406235	1.392596913	1.254658222	1.443818918	1.998606564	0.434809074	0.188752851	0.22128728	-0.504955069	0.113625051
ENSMUSG00000020604	Arsg	-0.9873165	1.115975985	0.18551819	0.468313407	-0.396328236	0.092954114	-1.543860728	-0.095547964	1.017393288	-0.901786092	0.436874491	1.399561765	1.71489283	0.703260221	0.977177387	-0.878085184	-0.901818265	0.349002369	-1.184324996	-1.571856082
ENSMUSG00000020629	Adi1	-1.469721605	-0.481320421	-1.140213126	-0.380697808	-1.210098664	-0.453382134	-1.285786245	-1.202595099	0.478619184	-0.666631602	0.309330329	1.642894184	1.745084952	0.737683286	0.907781991	0.045578187	1.109187586	1.090703233	0.292107149	-0.068523377
ENSMUSG00000020818	Mfsd11	-1.046540405	-0.281343006	-0.873414203	-1.177361304	-1.098942962	0.113447931	-0.601404085	-0.632231305	-0.882229473	-2.227737318	0.8518473	1.391540744	0.822428483	0.922116979	0.928352086	0.723723944	0.712527627	0.878639436	0.806470937	0.670108592
ENSMUSG00000020901	Pik3r5	-1.124144305	-0.925299368	-0.840415772	-1.088339099	-0.779889893	-0.867903725	0.108259715	-0.840984104	-1.486217209	-0.332438306	0.475704955	0.327960978	1.476808584	1.390188223	1.471776298	0.420027513	-0.331600456	1.641268512	0.92093845	0.384299008
ENSMUSG00000021094	Dhrs7	-0.61370231	-0.621677477	-1.447388248	-0.424701141	-1.470893052	-0.46765498	-0.757290528	-0.67251242	0.076042201	-1.973509803	0.909694966	1.7008174	0.678365731	0.783153774	1.39171356	0.205278355	0.626376642	0.533948048	0.69812178	0.845817502
ENSMUSG00000021114	Atp6v1d	-1.045824201	-1.116944209	-1.102452136	-1.227617486	-1.313620178	-0.331688423	-0.681945094	-0.053101684	0.656934046	-1.295206391	1.566016973	2.040013888	0.555256981	0.621640781	1.193381534	-0.074223777	0.615417359	0.313829849	0.144315837	0.535816332
ENSMUSG00000021124	Vti1b	-0.39122381	0.032733243	-1.514528738	-1.008558825	-0.99382018	-0.565510681	-0.210278878	0.143299427	0.215989026	-2.191885602	1.714584401	1.533001801	-0.468988155	1.603500331	0.345797475	0.504773114	0.508388211	0.165950374	0.737762906	-0.160985439
ENSMUSG00000021125	Arg2	-0.779566648	-0.886392632	-0.720998705	-1.646158213	-0.82447787	-1.66769493	-0.069056076	0.695858258	-1.056242172	-0.797288724	0.822156318	0.672542928	1.797213566	0.855345769	0.492326435	0.752197931	0.058826724	1.543615637	0.150571866	0.607220536
ENSMUSG00000021185	Dglucy	-0.501951408	-0.010577835	-0.968050858	-0.095757444	-0.87906958	-0.194222371	-0.33775653	0.287041866	0.814736774	-0.371124779	2.126196315	2.045796748	0.775174117	0.864387364	0.628437327	-0.194284318	-0.967309605	-0.234391529	-1.955483023	-0.831791231
ENSMUSG00000021186	Fbln5	-1.105509407	-0.256176573	-1.025577676	-0.49632652	-0.481438225	-1.949280698	-0.606844697	0.334806238	0.865465479	-1.949280698	1.219457297	1.333388121	0.927786517	-0.457295067	0.990457472	0.360942771	0.175803105	0.262217424	0.725380674	1.132024465
ENSMUSG00000021240	Abcd4	-0.936350614	-1.542453973	0.362604937	0.588435809	-0.435963268	-0.768512213	0.020819295	-0.796459466	-1.889769462	-1.135086849	0.079992243	1.931813413	0.214223744	1.33882494	1.377531106	0.177982897	0.699397886	-0.349530189	0.924658062	0.137841704
ENSMUSG00000021273	Fdft1	-0.741414519	-0.633168845	-0.888304011	-1.088416743	-0.723351761	-0.672378019	-1.171227065	-1.158223809	-1.097628885	-1.151789163	1.262669594	1.378507638	1.046129177	1.181285751	1.276749882	0.494891546	0.487986439	1.043651521	0.538332843	0.615698428
ENSMUSG00000021277	Traf3	-0.097414855	0.257426827	-0.679513978	-0.991434423	0.024743588	-1.456172897	-1.535224525	-0.75509206	-1.356861994	-0.640678494	-0.063777553	0.551579392	1.79579436	1.323661058	0.919952835	-0.182199774	-0.275364717	1.660842033	0.917630289	0.582104889
ENSMUSG00000021306	Gpr137b	-0.784950819	-0.901349107	-0.267788142	-0.960271897	-0.433411249	-1.271895366	-0.675476992	-1.343870742	-1.268762731	-0.562605372	1.540353782	1.764673128	1.154229485	0.841338321	1.474910763	0.57283948	0.481067909	0.547971944	-0.045960002	0.138957608
ENSMUSG00000021360	Gcnt2	-0.403476643	-0.632840641	-0.628367981	-1.053448817	-0.587539333	-0.958751224	-0.612473221	-0.763247402	-0.964897765	0.066051002	-0.047341025	1.640292667	1.542001807	1.919441578	1.671231057	-1.325940103	0.150538122	0.378932147	0.063574304	0.546261472
ENSMUSG00000021368	Tbc1d7	-0.091607309	-1.346377892	-0.757297439	0.139170508	-1.80977165	-0.440599969	-0.516197577	-0.378821441	-0.244701752	-0.803354237	1.025423256	2.162495904	0.587554413	1.37326771	0.967875621	1.159492412	-0.284282483	-1.171381442	0.543335233	-0.114221865
ENSMUSG00000021484	Lman2	-0.058265884	-0.355881116	-1.877826895	-0.853522677	-1.025629982	0.470112098	-0.221776613	-0.613846879	0.153680962	-2.522704745	0.632772991	0.82064693	1.384207472	0.708103051	0.582090191	0.227298498	0.389913611	1.331439838	0.849512876	-0.020323728
ENSMUSG00000021610	Clptm1l	-0.494387378	0.070698909	-0.375008494	-0.084787535	-1.297399238	-0.244911157	-0.579705186	-0.470936169	-1.160630254	-2.548068006	1.40662684	1.338735747	0.001096173	1.205468779	-0.231321016	0.005772313	0.642027151	1.125702911	1.039526996	0.651498613
ENSMUSG00000021640	Naip1	-2.621734361	0.023661959	-1.096311867	-0.820946859	-0.949715047	0.223716709	-0.944719852	-0.589416398	0.748747297	-0.142199404	0.051172594	0.510657548	2.124799842	0.659191559	0.913802144	0.127875476	0.358058268	1.097611786	0.04617017	0.279578438
ENSMUSG00000021666	Gfm2	-0.462085379	-0.429349858	-0.607305728	-1.305778146	-1.027935219	0.046947051	-1.380532868	-0.889410766	-1.714879382	-0.745922493	0.604497473	0.644140932	1.006208862	1.033161968	1.261169034	0.569887485	0.880232935	1.812724956	0.661133267	0.043095875
ENSMUSG00000021752	Kctd6	0.808415478	-0.41296824	0.525826194	-1.846317823	0.576228454	-0.359992635	0.147469034	0.011279708	-1.600564969	-0.55522279	0.600645875	1.20181001	1.073648172	1.009140512	1.93145235	-0.223431463	-1.607867462	-0.830180175	-0.175142837	-0.274227394
ENSMUSG00000021768	Dusp13	-0.688781306	0.666680653	-1.418264778	-0.067256293	-0.581344138	-1.376300407	-0.283777633	-0.977482834	-0.606430302	0.255048469	0.522955212	1.123578557	1.359866911	0.314375845	2.619444442	-0.219515257	-0.090110291	0.878445956	-1.004209935	-0.426922872
ENSMUSG00000021770	Samd8	-1.110690562	-0.004409769	-0.394339071	-1.53103438	-0.58412296	-0.466395781	-0.765237067	-0.27867235	-2.04481076	0.180939704	0.82761724	0.78540424	1.17906913	1.188441376	1.221608962	0.320045769	0.514088109	1.828691471	-0.705224606	-0.160968696
ENSMUSG00000021792	Fam213a	-0.830916691	-0.588332971	-0.776383455	-0.456171421	-0.81534302	-0.104106602	-1.201869713	-1.094936764	-0.050562954	-1.801054932	1.291557607	1.241140736	1.471436094	1.157121451	1.053284731	0.126609167	0.209758082	1.614243942	-0.232050707	-0.213422581
ENSMUSG00000021910	Nisch	-1.405434109	-0.597488545	-0.405041235	-0.729881192	-0.165704487	-1.147584298	0.035678815	-1.363981854	-1.423134544	0.00141162	0.507563256	-0.247319402	1.931687168	-0.070018114	0.765335643	1.124625857	0.844309313	2.015176586	0.218427502	0.11137202
ENSMUSG00000021928	Ebpl	-1.427959922	0.183501007	-0.031784622	-0.723648771	-1.706135555	0.704063682	-0.98401365	-0.206820424	-0.093867526	-1.025152707	1.007378179	2.341714925	1.267386546	1.022720031	0.397706726	0.141308087	0.754148365	-0.226474858	-0.745099601	-0.648969912
ENSMUSG00000022018	Rgcc	-1.12392324	-0.75738341	-1.321912853	-1.606103548	-1.116610807	-0.088411347	-0.09843385	0.160558769	-0.130874155	-0.998035671	0.65115748	-0.266442846	2.170369761	0.778771815	1.166566571	0.415088893	-0.453792386	1.55364656	0.532474843	0.533289419
ENSMUSG00000022040	Ephx2	-1.021260429	-1.019212053	-0.34776443	-1.199872167	-0.36531492	-0.975964303	-0.863638948	-0.439872145	-0.696332045	-0.403406935	1.354060333	2.224297896	1.416452413	1.055065351	1.521320281	-0.353584047	-0.169307169	0.526834178	-0.053709083	-0.18879178
ENSMUSG00000022108	Itm2b	-0.476133454	-0.18282415	-0.412651609	-0.478263888	-1.43417658	-0.43151863	-0.961594211	0.098773016	0.364957524	-1.951528653	1.604936998	1.867044857	1.569578862	0.486857252	1.11475326	-0.226946536	-0.649014761	0.735350899	-0.316408257	-0.321191939
ENSMUSG00000022111	Uchl3	-0.106379427	-0.39117074	0.311737584	-0.786715552	0.213285797	0.043757797	-0.602731522	-0.319769377	1.172712069	0.33915449	0.987700256	2.768071301	-0.318607527	0.240035468	1.180841642	-1.394013146	-0.382042738	-1.759802013	-0.706756163	-0.489308199
ENSMUSG00000022122	Ednrb	0.106156348	-0.494576634	0.102263353	-0.414205073	0.152607993	-1.033220016	-1.170130494	-2.238275976	0.001352885	-0.009798208	1.424586672	0.102748839	2.494425801	0.931452211	1.054055543	0.195638568	-0.13025197	-0.876995606	-0.038277253	-0.159556983
ENSMUSG00000022130	Tgds	-1.077010618	-0.145990959	-0.511951958	-0.072974686	-1.22012593	0.43996222	-0.66145719	-1.153463568	-1.04793047	-2.480562864	0.563814539	0.447831843	0.808850665	0.96401453	1.216375486	0.762838684	0.842762984	0.667149039	1.108746348	0.549121905
ENSMUSG00000022131	Gpr180	-0.245279252	-1.287240787	-0.563203719	-1.277512203	-1.086036448	-0.507006325	0.165008403	-1.382558459	1.34858466	-1.897880623	0.88654431	0.939629486	1.099933311	-0.030157476	1.11751994	-0.219299591	0.793864652	0.511258593	0.557227241	1.076604288
ENSMUSG00000022151	Ttc33	0.205456203	0.1151123	-1.266692508	-0.130986813	-0.470024075	-1.620448175	-1.739154388	-0.111016869	-0.036223305	-0.994492758	1.386476403	1.121100449	0.794228242	0.730925881	0.997326629	0.722848837	-0.058937048	1.768743025	-0.229934949	-1.184307082
ENSMUSG00000022181	C6	0.911263335	-0.454006063	-0.026925097	-0.46880126	-0.036818595	-0.270003891	-1.159872962	-1.159872962	-1.159872962	0.243670507	1.645557315	0.248332382	2.40356751	0.528680495	1.619939565	-0.662964807	-0.725187742	-0.744974487	-0.775092675	0.043382395
ENSMUSG00000022195	6030458C11Rik	-0.418296852	-0.733288205	-1.197138838	-0.9837347	-0.605960361	-0.757224121	-0.994891232	-1.815385338	-0.761373185	-0.654446016	0.347470929	1.46512148	1.355154637	1.050080324	0.569547116	0.136000676	0.866949328	1.059130491	1.239359351	0.832924517
ENSMUSG00000022214	Dcaf11	-0.908054309	-0.613781163	-0.169585044	-0.4204616	-0.674341932	-1.036080873	-1.726565468	-0.431458086	-1.644908246	-1.214923501	1.429442396	0.9694588	0.919259661	0.74817998	1.234224653	0.678907478	0.914556039	0.607795205	1.017322396	0.321013614
ENSMUSG00000022220	Adcy4	0.177703839	-0.67418997	-0.184871898	-0.42081158	-0.210844953	-1.624694276	-0.727205076	-2.303836973	-0.931506733	0.085109715	1.246974874	0.82788718	0.699480768	1.865945682	1.549474482	0.120065548	0.114671806	0.497405642	0.030834854	-0.137592933
ENSMUSG00000022257	Laptm4b	-0.047774477	-0.323679148	0.405316714	0.071253858	-0.254105748	-0.717395863	0.110864751	-0.106595591	0.88474813	-0.092237852	0.271219841	2.593489918	1.327866119	0.605680164	0.613121321	-1.764928091	-1.204478495	-0.192797607	-1.812801909	-0.366766035
ENSMUSG00000022295	Atp6v1c1	-0.371018863	-0.177330415	-1.061918657	-1.243629111	-1.058558461	0.694424098	-0.272912303	-0.114076139	-0.52769916	-1.766426741	1.170316371	1.340253116	1.802466029	0.386272151	1.234418527	-0.436967014	-0.157047401	1.504955797	-0.634500685	-0.311021138
ENSMUSG00000022299	Slc25a32	-0.703343844	0.282185541	0.557376741	0.123418939	-0.846447531	-0.987041945	-1.205478198	-0.412502777	-1.135042167	-2.329568036	0.915416151	1.224410882	0.002800219	0.022244644	0.276960696	0.92206862	1.080033068	1.893593578	0.197520298	0.121395123
ENSMUSG00000022305	Lrp12	-0.603407938	-0.525627651	-1.241481897	-1.509701296	-1.015037706	0.332687374	0.498213117	-0.118541188	-0.455812705	-2.20609133	0.349417935	0.97136693	1.516989626	1.040976168	1.376549442	-0.032219526	0.065333059	1.289775238	0.057501913	0.209110436
ENSMUSG00000022389	Tef	-0.55854354	-0.659231485	0.519721735	-0.856460087	-0.845248546	-0.921374055	-0.490268845	-1.267017631	-2.098991411	-1.166791789	1.131295316	1.420112165	0.731787114	1.047085451	1.008905583	0.799558474	0.804853773	0.813644612	0.239325903	0.347637263
ENSMUSG00000022412	Mief1	-0.80944289	-0.098046819	-1.083906363	-0.607504081	-0.687365875	-0.04014205	-1.232576838	-1.405468241	-0.705233531	-1.494147116	0.980395592	0.212436529	1.293442247	0.871826528	-0.030320487	0.638328825	1.098206373	2.098295343	0.240910955	0.760311897
ENSMUSG00000022436	Sh3bp1	-0.242807558	-0.469822568	-1.095711421	-0.551166747	-1.335147589	-0.438282117	-0.874685	-0.207039588	-1.31582545	-1.800957643	0.62453423	0.77877045	1.87294498	1.163107703	0.689026993	0.501457618	-0.091222958	1.232517743	1.035358295	0.524950626
ENSMUSG00000022442	Ttll1	0.24810262	0.066229229	-1.633720712	-1.267430834	-1.438166423	0.231424181	-1.31705776	-1.036088073	-0.331906741	0.339447068	-0.23141093	2.193585323	0.927461352	1.112081205	1.06007472	0.075882396	0.087606755	1.134045788	0.106121162	-0.326280326
ENSMUSG00000022463	Srebf2	-0.755721432	-0.690451574	-0.738894873	-0.588372711	-0.727368461	-0.372317693	-0.845234332	-1.385927113	-1.662680266	-1.436518811	0.986445	0.93895915	1.053306309	1.263447944	1.137143769	0.676162514	0.473156201	0.970821121	0.851262418	0.852782838
ENSMUSG00000022500	Litaf	-0.041626401	-0.113982476	-1.517376586	-0.710023093	-0.263901819	-0.178465034	-1.363535237	-1.124130719	-0.315450216	-2.149086424	0.789629157	0.299887205	1.169239439	0.682348012	0.238188156	1.141669014	0.1926953	1.7764044	0.867918594	0.619598726
ENSMUSG00000022508	Bcl6	-0.553315646	-1.102659332	-0.721244335	-1.5272411	-0.972872513	-1.80577393	0.512497328	-0.630277679	-0.541757692	-0.497216078	0.208627095	0.422557705	2.073301763	1.037780505	1.161268433	0.947369204	0.074187197	0.33336092	0.848304273	0.73310388
ENSMUSG00000022558	Mroh1	-0.031100439	-0.110015178	0.185149542	0.065496267	0.388912429	0.149035707	0.810030364	-0.767627516	-1.542166338	-1.356134438	-0.296809174	1.438868904	2.000337879	0.492240903	1.927805881	-1.090717938	-0.490865723	0.099944196	-0.942162876	-0.93022245
ENSMUSG00000022564	Grina	-0.812391437	-0.887091762	-0.453239981	-0.532708037	-0.874461278	-1.08015914	-0.494486469	-0.873267826	-0.829133161	-1.324237368	1.482604015	1.15801415	1.536146251	0.79600183	1.596987919	0.272590179	-0.232149207	1.517196857	0.309104516	-0.275320051
ENSMUSG00000022656	Nectin3	0.284651133	0.016427582	-1.581089631	-0.651956697	0.08250749	0.792952166	-0.679512029	-1.629705976	-1.278710741	-0.440943679	1.452920019	1.915308269	0.883874613	0.921378601	1.482824183	-0.379843882	0.133949588	-0.461259755	-0.597208119	-0.266563137
ENSMUSG00000022661	Cd200	0.810071948	-0.711886634	0.099036359	-0.490270166	0.100610592	-1.592175513	-0.869056629	-1.544772442	-1.368952757	-1.512989696	0.798243403	1.737512164	0.517902447	0.723292624	1.447669806	0.509610082	0.051593637	0.929357266	0.203950342	0.161253167
ENSMUSG00000022665	Ccdc80	-0.01096863	-0.435320029	-0.454400261	-0.08714439	-0.404544406	-1.035716375	-1.657237835	-1.746954275	-1.513783425	-1.089176708	0.642091529	1.394517294	0.727220352	1.031073136	1.153020035	0.404671474	0.709567861	0.398524207	0.864974973	1.109585475
ENSMUSG00000022769	Sdf2l1	-1.075517213	-0.967718908	-1.701941315	-1.202800189	-1.337365593	0.323689675	-0.145625867	-0.023685305	-0.083250731	-1.659929135	0.583558374	0.530450353	1.194317503	0.997809153	0.19576137	0.406769126	0.550780227	1.511700183	1.297222099	0.605776195
ENSMUSG00000022969	Il10rb	-1.507852725	-0.232582669	-1.31400856	-0.419326124	-1.097297783	-0.349565231	-0.980505866	-0.670451405	-0.343967753	-1.787032358	1.178469511	0.56019432	1.094743265	0.956636238	0.647377784	1.097014052	0.302379545	1.364203084	1.068806539	0.432766136
ENSMUSG00000023009	Nckap5l	-0.559570339	-0.711846761	-1.466769332	-0.756980972	-0.618568813	-0.869017443	0.430711976	-1.247255613	-1.439755048	-0.246293229	1.379175385	1.601083908	0.184168319	0.973679297	1.061252736	0.890019275	1.64500991	-0.449248717	-0.173129008	0.37333447
ENSMUSG00000023048	Prr13	-0.112779271	-0.416770225	-0.610691418	-0.366982732	-1.239098927	1.060183468	0.945920354	0.896235478	0.716045134	-0.796281372	0.44395917	1.084185321	1.237568407	0.873199213	1.562142591	-1.712464958	-1.325393634	-0.492058713	-0.528688634	-1.218229254
