ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC006_T2_F_AMR_R1	SC007_T2_F_AMR_R2	SC008_T2_F_AMR_R3	SC009_T2_F_AMR_R4	SC010_T2_F_AMR_R5	SC006_T2_F_AMD_R1	SC007_T2_F_AMD_R2	SC008_T2_F_AMD_R3	SC009_T2_F_AMD_R4	SC010_T2_F_AMD_R5
ENSMUSG00000020077	Srgn	-0.53601658	-0.89489657	-1.152847323	-0.673688352	-0.747959486	-1.280213205	-1.232292349	-0.431802969	-0.686693047	-1.057986814	-0.045721872	0.969093954	1.096636012	1.350843727	0.671255398	0.052769686	1.294780082	0.499679994	0.982794472	1.822265242
ENSMUSG00000020089	Ppa1	-1.211125503	-0.882468562	-0.677101616	-0.813932562	-0.524005741	-0.999822715	-0.917598319	-0.315487937	-0.277080087	-0.757257371	-0.386314384	1.548222856	0.760301185	0.799800154	-0.095749338	0.423216376	2.738557171	0.485308329	0.065343689	1.037194374
ENSMUSG00000020115	Tbk1	-1.129160923	-0.678951271	-0.437081886	-1.218008015	-0.270623678	-1.56394046	-0.642173717	-0.877332038	-0.448732351	-0.626000957	0.30073226	1.824970514	0.263144782	0.68413196	0.412383714	-0.147833347	2.321032869	0.539533778	0.720769017	0.97313975
ENSMUSG00000020120	Plek	0.4828897	-0.788014993	-0.340255478	-0.940391313	0.009233605	-1.452518074	-0.768502879	-1.048671957	-1.602241786	-1.111017151	0.052161654	1.128723852	0.150277284	1.194030868	1.281098294	-0.047731976	1.453584231	-0.114076295	1.331348388	1.130074025
ENSMUSG00000020132	Rab21	-0.461600591	-1.087317628	-1.807220312	-0.552133581	-1.017210118	-0.773750902	-0.538384434	0.428048284	-0.500375904	-1.402610404	-0.062225566	1.18888565	0.225745663	0.483120854	0.326940314	0.381977933	1.634891058	0.398744533	1.493861089	1.640614064
ENSMUSG00000020178	Adora2a	-0.036580549	0.058299739	-0.416345606	0.033346909	-0.742121544	-1.161073843	-0.686211689	0.128465802	-1.161073843	-1.161073843	0.484574001	1.599396429	-0.596611557	-0.544779399	-0.115715698	-0.46137572	2.730333157	1.425413883	-0.127668776	0.750802148
ENSMUSG00000020184	Mdm2	-1.332989203	-0.743229557	-1.295717938	-0.699619498	-0.672984915	-1.264625905	-1.118484951	-0.407481783	-0.645318309	-0.68871888	0.2069082	1.572616663	1.722928585	1.229256716	0.770449634	0.468232182	1.081807072	0.751397806	0.658162427	0.407411655
ENSMUSG00000020189	Osbpl8	-0.965250844	-0.699510256	-0.406229156	-1.231534375	-0.521186143	-1.515014594	-0.971067453	-0.371516471	-0.800438841	0.563122361	0.695986572	2.036425011	1.530201921	-0.765931177	0.033648339	0.783592535	1.514733593	-0.156403712	0.726198028	0.520174665
ENSMUSG00000020326	Ccng1	-0.209991179	-0.075419871	-0.387150378	-0.373570741	-1.389571581	-0.880026653	-2.025082416	0.385902505	-0.530501881	-0.724206514	1.212205	1.180621359	1.835721257	1.101722721	0.100507028	0.85640215	0.519395526	-1.442785965	0.425707912	0.420121723
ENSMUSG00000020357	Flt4	-0.24579702	-1.057925275	-0.950163591	-0.708295364	-1.186023321	-0.788516729	-1.072889643	-1.200427775	-0.601589305	-0.647027444	0.188227473	1.26831681	0.683214715	0.5416014	-0.256463635	0.575198262	2.0078257	1.275172592	1.396033322	0.779528829
ENSMUSG00000020362	Cnot6	-0.731749821	-0.518045564	0.246686886	-1.139141949	0.321619986	-2.103462801	-1.325720275	-0.479155306	-1.620739935	0.188842706	0.84165352	0.926089351	-0.210508389	0.512412425	0.349663647	1.541676257	0.312077068	0.74546626	1.483628291	0.658707644
ENSMUSG00000020415	Pttg1	-1.135068698	-1.252408593	-0.503427568	-0.804341322	-1.029447473	-0.646192764	-1.161884208	-0.285874165	-0.009115458	-0.057215809	-0.385573463	1.382905283	0.467762687	1.568801397	1.080990566	-1.140556464	1.783862594	0.19573316	1.097635782	0.833414515
ENSMUSG00000020464	Pnpt1	-0.940531344	-0.730749466	-0.913934419	-0.678606103	-0.580008825	-0.869455059	-1.770284971	-0.632704379	-0.584967802	-0.783868831	0.136005091	1.655779482	0.731447792	0.869469596	0.251776704	0.180049031	1.973710676	0.562749692	1.271015915	0.853107221
ENSMUSG00000020476	Dbnl	-0.693131905	-0.648284609	-0.864585543	-0.576193844	-0.810328027	-0.573620172	-0.646405994	-0.600461853	-0.7933361	-1.001025692	0.314512001	1.082219326	-0.339075172	0.724616251	0.235461884	-0.15640165	3.160852166	0.659633471	0.613675477	0.911879984
ENSMUSG00000020516	Rps6kb1	-1.250084684	-0.578525481	-0.433281958	-1.143535696	-0.238767308	-1.722233602	-1.747523447	0.051609683	-0.933984917	0.636478964	0.251586056	1.958063506	0.483953788	0.816250073	0.092477515	1.286383354	0.581211617	0.618618316	0.996508911	0.27479531
ENSMUSG00000020572	Nampt	-0.914892981	-0.886174945	-1.034424812	-0.949381688	-1.068829939	-0.886570701	-0.979645149	-0.683848105	-0.785001668	-0.882263217	0.148444934	1.426728337	0.856762261	1.085516226	0.500427593	0.396744365	1.901288736	0.702385881	1.203871038	0.848863832
ENSMUSG00000020611	Gna13	0.117514201	-0.151457433	-0.36758548	-0.692393578	0.109642848	-1.143050174	-0.91808176	-1.366673835	-2.027342444	-0.811900637	-0.18510426	0.676499909	0.06430999	0.653008142	0.600879377	0.060305716	1.30948355	1.477618948	2.004139909	0.590187012
ENSMUSG00000020638	Cmpk2	-0.804076882	-0.832872024	-0.742373852	-0.886441282	-0.78095029	-1.151859151	-1.20812595	-1.281866543	-0.974772364	-0.850435351	0.591531366	1.245635479	0.876023296	1.007591138	0.845115583	0.603042239	1.387796636	0.945061775	1.055250567	0.95672561
ENSMUSG00000020641	Rsad2	-0.685712631	-0.890810255	-0.748286802	-0.899481662	-0.826065754	-1.129376757	-0.804806312	-1.054939698	-0.991914535	-1.452230422	0.573738869	1.275253218	0.869324711	0.958306044	0.81680915	0.631734423	1.370856831	0.94189602	1.047742894	0.997962669
ENSMUSG00000020647	Ncoa1	-1.109570925	-0.737615402	-0.869571878	-1.583193989	-0.86934273	-1.05618005	-0.250283408	-0.056128247	-1.390344213	0.447354669	0.484659583	0.602371824	1.072316568	-0.429443208	1.342798836	1.055119769	-0.423150248	0.969414101	1.36559293	1.435196018
ENSMUSG00000020694	Tlk2	-0.971771183	-1.028911579	-0.7228995	-0.983574121	-1.101048985	-0.687684903	-0.64766937	-0.716813053	-0.659712622	0.97801968	-0.795526508	1.543601136	0.898128933	0.330606402	-0.329985031	-0.081962072	2.148287906	1.133817072	1.084476604	0.610621195
ENSMUSG00000020790	Ankfy1	-0.852105217	-0.496023335	-0.814121725	-0.664082988	-0.748648194	-1.25835449	-0.851410488	-0.930793991	-1.357302547	-0.219217548	-0.372806466	1.739266458	1.183521259	0.445595703	0.093985055	0.471983444	1.691135291	1.010231927	1.494818318	0.434329533
ENSMUSG00000020826	Nos2	-0.464350442	-0.667796446	-0.270286555	-0.667796446	-0.667796446	-0.667796446	-0.667796446	-0.667796446	-0.667796446	-0.667796446	0.3267941	2.488499928	0.696972781	-0.114643184	-0.109820822	-0.294322055	2.858859495	0.252931386	0.053799759	-0.082062819
ENSMUSG00000020863	Luc7l3	-0.974017607	-0.287252633	-1.79479535	-0.898707664	0.902089295	-1.202527937	-1.227576406	-0.38356464	-1.429239904	0.265719801	0.380281898	-0.103444255	0.243703925	0.988297949	0.573573861	0.51459576	0.438331711	0.690466769	1.64794414	1.656121287
ENSMUSG00000020952	Scfd1	-0.732224021	-0.439364377	-1.398535711	-0.647153113	-1.704423768	-0.827442219	-0.718170763	-0.250730162	0.221185171	-0.131082396	-0.081826531	1.480832746	1.354866705	1.018398213	0.597130075	0.094524019	2.438584898	0.312700196	-0.235080497	-0.352188466
ENSMUSG00000021025	Nfkbia	-0.732510061	-1.531440315	-1.706574784	-1.570180789	-0.295911579	-0.557084178	-0.473826304	-0.055875584	0.237021499	-0.496697227	-0.171567347	0.798279015	1.010223894	1.7646207	1.281694653	-0.475064701	0.658948319	0.063693966	1.41568502	0.836565804
ENSMUSG00000021067	Sav1	-0.759309796	-1.191484966	-1.575533516	-1.065988803	-1.417753052	-0.567428602	-0.540268182	-0.075821165	-0.591801066	-0.594285824	0.013116085	0.521401722	1.2278342	1.112479843	-0.151767648	0.485815938	1.181167692	1.153331551	1.536985748	1.29930984
ENSMUSG00000021125	Arg2	-0.646014878	-0.75511407	-0.582035413	-1.558221192	-0.689479974	-1.572803037	0.111157253	0.935475305	-0.938133435	-0.671115554	0.404792578	1.039762129	0.933007534	1.450913595	1.167376777	0.952095458	0.718997995	0.098749575	1.021411504	-1.420822151
ENSMUSG00000021171	Esyt2	-0.917516118	-0.257111822	-0.09017408	-0.698530564	-0.878607256	-2.014786721	-1.063969654	-0.008580945	-1.77514629	0.118522756	1.27164024	1.095086132	1.246137722	0.832759858	0.604513666	1.081280805	0.118310392	0.461683057	1.231164572	-0.356675748
ENSMUSG00000021196	Pfkp	-0.298517332	-0.872175082	-0.812180999	-0.610539099	-0.628237696	-0.951536512	-0.625741889	-1.10745621	-1.406858816	-0.654778483	0.346698578	0.370807925	-0.335497739	0.595722755	0.491850058	0.335834653	2.304523755	1.273348299	1.760973731	0.823760104
ENSMUSG00000021242	Npc2	-0.539570897	-0.547275977	-0.83127559	-0.894199014	-1.016884509	-0.539308503	-0.83763208	-0.585532112	-0.273553493	-1.379268013	0.312208843	1.747052678	0.174561289	1.058793172	0.221371546	0.158625466	2.752205109	0.001790568	0.28079099	0.737100526
ENSMUSG00000021243	Fcf1	-1.310708325	-0.638641294	-0.379951717	-0.590803841	-1.121082809	-1.147471154	-1.75386419	0.076667539	0.895170181	-0.702402094	0.771086946	0.495378757	0.617479293	2.070885976	0.188461302	0.689632544	0.96174014	-0.450541529	-0.171788104	1.500752377
ENSMUSG00000021273	Fdft1	-0.456078753	-0.281528019	-0.682664837	-1.000022621	-0.422122166	-0.337729139	-1.122436605	-1.090353161	-1.012866997	-1.106385057	-0.395828387	1.53872415	-0.04404469	0.852143218	-0.122476464	0.780935559	2.309801665	1.14699498	1.307022854	0.13891447
ENSMUSG00000021322	Aoah	-0.210998771	-0.145773147	-0.268511855	-0.029893821	0.050674927	-1.190778531	-0.409538195	-1.33940808	-2.258606064	-0.977278798	0.492555002	1.498843958	0.729344178	0.246354569	-0.134819495	-0.139856913	2.231357645	0.82047043	0.757156434	0.278706527
ENSMUSG00000021377	Dek	-0.897037338	-0.978121811	-0.653571979	-0.725815331	-1.093305875	-1.645661885	-1.018123022	-0.517510145	0.033082768	0.095199733	-0.138892939	1.028701995	0.59173607	0.817416599	-0.620575124	0.80152123	1.599395872	0.261391919	2.093319444	0.96684982
ENSMUSG00000021423	Ly86	-0.158603742	-1.35891773	-0.470451735	-0.34171278	-1.274413124	-0.863586115	-1.318645977	-0.526145635	-0.221742087	-0.906464671	0.395635492	0.426302098	0.421007647	0.119534688	0.818624452	-0.441572188	2.239350515	0.503508594	1.976536253	0.981756044
ENSMUSG00000021451	Sema4d	-0.591384384	-0.001882364	0.14245237	-0.423910145	-0.355990315	-0.832149441	-1.358954954	-0.813526792	-1.097562572	-1.397363789	-0.081131623	1.72485196	0.115744118	0.181808913	-0.547979952	0.501870303	2.546323145	0.907366945	0.939380263	0.442038315
ENSMUSG00000021583	Erap1	-0.309509213	-0.121181437	-0.394370667	-0.310935162	-0.630738218	-1.349259446	-1.192559163	-1.207652514	-1.408998583	-0.986175454	0.514147074	1.661163626	0.860369179	0.297875946	-0.028767902	1.225082275	2.152855843	0.335910657	0.646355157	0.246388002
ENSMUSG00000021591	Glrx	-0.310994272	-1.106974238	0.044974841	-0.409580987	-1.075607525	-1.652829127	-1.03160966	-0.806106042	0.047590236	-0.677176488	0.022560969	1.461960926	0.423193324	0.312219287	-0.136897616	0.760028553	2.707695655	-0.040720952	0.628085076	0.840188041
ENSMUSG00000021614	Vcan	-0.186804805	-1.147391942	-0.605762596	-1.064392575	-0.798630888	-1.217942382	-0.361092733	-1.045556727	-0.949735878	-1.123366389	0.270762223	1.0783971	0.135817287	0.511208625	0.372168313	0.405191708	2.001275451	1.166719704	1.579853949	0.979282551
ENSMUSG00000021670	Hmgcr	-0.81013149	-0.670639664	-0.768734294	-1.089041159	-0.386263112	-0.633691762	-0.841761153	-0.650200583	-1.154570688	-1.353671249	-0.346815785	0.527256393	0.135476502	1.309640833	0.560217351	0.509470017	1.668041286	1.439907272	1.74850485	0.807006435
ENSMUSG00000021701	Plk2	-0.520134657	-0.409679342	-0.373010498	-0.616835561	-0.400586933	-0.760120634	-1.535645858	-1.635142438	-1.136523844	-0.398006668	0.519331267	1.576395108	0.20036613	0.316082298	-0.628870512	0.665403915	1.715938103	1.214391853	1.446027196	0.760621075
ENSMUSG00000021775	Nr1d2	-1.63324072	-0.867934765	-1.050768026	-0.789291926	-0.493289092	-0.929065316	-0.856174706	0.702863782	-0.036203783	-0.794142191	1.055889241	0.908842441	1.801621167	1.531333013	0.117869546	1.120875407	-0.880175844	1.064526579	-0.283709646	0.310174841
ENSMUSG00000021871	Gm49342	-0.550622545	-0.864782803	-0.77256329	-0.853081795	-1.076126862	-0.681940509	-0.868632219	-0.926768001	-0.805159049	-1.393909573	0.214810133	1.309745405	0.182813142	1.124888709	0.63475277	0.381134707	2.101369335	0.755648723	1.145513098	0.942910626
ENSMUSG00000021990	Spata13	-0.520301088	-0.882919404	-0.244989606	-0.621780956	-0.289636023	-0.659297848	-0.847767915	-1.089806907	-1.424215894	-0.637010855	0.424041341	1.942783634	0.167892277	0.166548762	-0.596843142	0.662135168	2.557971823	0.638014866	0.852500764	0.402681002
ENSMUSG00000022014	Epsti1	-1.169759815	-0.807985018	-0.790149277	-1.049584526	-0.955165588	-1.047002142	-1.103356092	-0.929036305	-0.672878675	-0.593212605	0.150401731	1.322842949	0.97626419	1.06776193	0.530096023	0.302280227	1.684582092	0.760751675	1.216100462	1.107048763
ENSMUSG00000022018	Rgcc	-1.18492358	-0.895955327	-1.334080322	-1.558727543	-1.172508434	-0.374159598	-0.388121364	-0.174462594	-0.419545776	-1.098682229	0.668329129	-0.070980053	0.465938832	0.805796366	1.209181537	0.871724654	0.74139432	1.305921811	0.902194956	1.701665214
ENSMUSG00000022126	Acod1	-0.833020193	-0.981552346	-0.850169229	-0.806539522	-1.171744238	-0.99910576	-1.153533409	-0.888178542	-0.980949364	-0.648909099	0.476072787	1.559391442	0.85953464	0.837028617	0.606851266	0.567527797	1.67734339	0.975885848	0.915562498	0.838503417
ENSMUSG00000022150	Dab2	-1.220135891	-1.16626429	-1.414747968	-1.564214682	-1.402745149	-0.628768061	-0.44296931	-0.313599364	-0.163069576	0.44853555	0.351166215	1.100150447	1.602414186	0.258857585	0.253539993	0.938032086	0.484860452	1.022118036	1.599655837	0.257183903
ENSMUSG00000022216	Psme1	-0.998863111	-0.919482901	-1.187590578	-0.94813884	-0.903014749	-0.58549581	-0.894453942	-0.865207791	-0.619243381	-0.916154969	0.220040482	1.306767759	0.665197965	1.155226299	0.380592929	0.584949418	2.262279391	0.542665562	0.804153075	0.915773192
ENSMUSG00000022351	Sqle	-0.562745758	-0.419696895	-0.490075214	-0.559352984	-0.561515048	-0.632471989	-1.133428276	-1.904924887	-0.768319133	-0.610221313	0.117913175	1.154081613	-0.234183557	0.60834469	-0.160226176	0.973858884	2.175203373	1.17662016	1.557999615	0.27313972
ENSMUSG00000022479	Vdr	-1.736912233	-1.060202594	-1.87577241	-1.455050543	-0.430985278	0.453587494	-0.399929799	-0.031119727	0.336464416	0.066167701	-0.09495356	0.12015219	-0.202501628	0.395536427	0.998256755	1.274152039	-0.273559232	0.730199131	1.710945096	1.475525754
ENSMUSG00000022564	Grina	-0.696851004	-0.75605994	-0.35231522	-0.436962547	-0.743459197	-0.927474764	-0.386501648	-0.718992542	-0.713077284	-1.198115667	-0.571840161	1.373058069	0.552874761	-0.218792542	-0.021403223	-0.129419433	2.737878113	1.322073374	0.931471345	0.95390951
ENSMUSG00000022575	Gsdmd	-0.507996958	-0.621410264	-0.550860167	-0.279509854	-0.387823396	-0.900451849	-1.037681955	-0.816411066	-0.849713192	-1.588471192	-0.31779684	0.774647001	-0.361168066	0.810999387	1.131327235	0.233575584	2.617315896	0.91947627	0.815347783	0.91660564
ENSMUSG00000022584	Ly6c2	-0.233695971	-0.271860834	0.053166708	-0.156814959	-1.193919775	-1.534910538	-0.931802039	-0.768146823	-0.434346094	-1.410188875	-0.242052001	1.652283943	1.031035626	-0.711562637	0.047973505	0.620147096	2.072384282	1.344400933	0.463969051	0.603939401
ENSMUSG00000022586	Ly6i	-0.937212736	-0.920961365	-0.614389934	-0.706395607	-1.083906239	-1.083906239	-1.083906239	-0.861247299	-1.083906239	-0.80795956	0.563667403	1.627050695	0.753451419	0.659256589	0.455532899	0.814882969	1.85248375	0.766424161	0.932858336	0.758183237
ENSMUSG00000022587	Ly6e	-1.013295096	-0.837215531	-1.018469744	-1.054250271	-1.07094943	-0.913370912	-0.837103717	-0.97781031	-0.661768037	-0.91348496	0.376668694	1.397734001	0.85993294	0.889629962	0.618316236	0.414347251	1.701065118	0.976073888	1.199904582	0.864045335
ENSMUSG00000022684	Bfar	-0.875177618	-0.044279651	-0.79192628	0.172054272	-0.687992617	-0.727586357	-1.448474397	-0.515329459	-0.08300568	-2.478542482	0.256390637	0.129361555	0.89428946	1.322880554	0.931760497	1.087660774	0.678147019	0.1438564	0.376683709	1.659229663
ENSMUSG00000022801	Lrch3	-1.144648653	-0.243539742	-0.461754824	-0.410567519	-0.370991667	-1.217868875	-0.684545089	-0.6326348	-1.874608888	0.047228579	0.029342467	0.97452626	1.094988379	-1.04916805	0.407658633	0.723624892	1.368135255	1.527596963	1.752108051	0.165118628
ENSMUSG00000022867	Usp25	-0.714451014	-0.951613907	-0.693510997	-0.815622444	-0.759529846	-0.779227036	-0.987529271	-1.105114093	-1.438398269	-0.12556526	-0.168323141	1.777162506	0.871649395	0.894028767	0.137891246	0.261623971	1.825144267	0.833300599	1.3123189	0.625765626
ENSMUSG00000022876	Samsn1	-0.452679157	-0.590591205	-0.28473364	-1.166202173	-0.647639639	-1.186633005	-1.450256248	-0.312505853	-0.480523855	-1.287771122	-0.206638375	0.989026138	1.664229598	1.073279605	0.060144463	0.166770291	0.970829201	0.23364185	0.787969638	2.120283486
ENSMUSG00000022895	Ets2	-0.503510295	-1.069798248	-1.17436433	-1.354565072	-0.075321514	-0.788724736	-0.790859624	-0.516971298	-1.151391955	-0.238649934	-0.07452537	0.268630551	0.417131124	0.931512973	1.329112712	0.490306229	-0.425654238	0.8962177	2.046528839	1.784896485
ENSMUSG00000022901	Cd86	-0.864722519	-0.407483171	-1.044554745	-1.11478968	-0.920030417	-1.114866111	-0.474838658	-0.31173879	-1.553331323	-0.524656182	-0.161130062	1.007118636	-0.043090075	0.418811635	0.580691093	0.88117941	1.820579912	1.012950054	1.303423385	1.510477609
ENSMUSG00000022906	Parp9	-0.984428563	-0.757680091	-0.963953497	-0.870898474	-0.876365861	-0.994219006	-0.91682838	-0.781295136	-1.057371896	-0.988998139	0.04567579	1.298486043	0.864327685	1.036609878	0.779839704	0.301109054	1.637725078	0.935526414	1.335104774	0.957634621
ENSMUSG00000022965	Ifngr2	-0.693409239	-0.629438766	-0.203077628	-0.785690676	-0.499862816	-1.811295542	-1.346741781	-0.492476045	-0.382985482	-0.332342754	0.652428966	2.140220898	0.285791305	0.180437627	-0.154804406	0.732208942	2.338707724	0.449073419	0.517049916	0.03620634
ENSMUSG00000023068	Nus1	-0.883079965	-0.637783297	-1.793958391	-1.447886466	-0.97412309	-0.466700309	-0.216486693	0.096004499	-0.338046787	-1.438708863	0.89424771	0.905969192	0.519254675	1.410074443	1.626434602	0.321500009	0.39327776	-0.055389899	0.785267858	1.300133013
ENSMUSG00000023206	Il15ra	-1.165346232	-0.979536083	-0.941795852	-1.186587449	-1.018687389	-0.822343279	-0.626929542	-0.348064113	-0.290183618	0.074070701	-0.136826346	1.806225588	0.070641713	0.325556894	-0.289694804	0.600148025	2.383997557	0.745142061	1.332737399	0.467474769
ENSMUSG00000023224	Serping1	-0.461678093	-1.564857547	-0.411193339	-0.263542326	-0.155002741	-1.031113146	0.263327232	-0.782158974	-0.566792085	0.162300475	0.870209657	2.749245333	1.359091079	0.681293642	0.365421583	0.652427578	0.428033546	-0.766399353	-1.419517328	-0.109095194
ENSMUSG00000023307	5-Mar	-0.579727095	-0.851720087	-1.120902575	-0.8156025	-0.7093147	-0.741014878	-1.383599149	-0.611643189	-0.256809781	-1.084697697	-0.330163948	1.977162237	0.725733719	0.63629	0.562894623	0.143995886	1.85828528	0.298805102	1.140896217	1.141132535
ENSMUSG00000023341	Mx2	-0.690763547	-0.860216939	-0.743062797	-1.130188573	-1.127900974	-1.081702281	-0.650173294	-0.62153999	-1.268010744	-1.268010744	0.526622467	1.217315862	0.806133306	1.013881624	0.898655649	0.591428122	1.220873214	0.887987043	1.231074598	1.047597998
ENSMUSG00000023349	Clec4n	-0.413161452	-0.943341446	-0.674464729	-1.312363958	-1.250468245	-0.706580102	-0.652792347	-0.162822111	-0.389637833	-1.045191487	-0.509343111	0.546404414	0.019420834	1.67403132	0.487177066	0.480840838	2.087089313	0.178360523	0.824668837	1.762173676
ENSMUSG00000023830	Igf2r	-0.531966329	-0.041862381	-0.587005664	-0.748670748	-0.255402117	-1.177021307	-1.054277605	-0.83845384	-1.490741466	-0.052374006	1.069913589	1.994600072	-0.075395451	0.070272815	-0.516484942	0.679659029	2.383475253	0.799202322	0.371303986	0.001228789
ENSMUSG00000023832	Acat2	-0.603507342	-0.732237967	-0.25589549	-1.495586222	-1.036994159	-0.11054924	-1.29882153	-0.980437942	-0.164283411	-1.375463535	0.061569723	1.225747948	0.363213353	1.089553299	-0.15533154	1.047858385	1.736156529	0.873919082	1.528943354	0.282146704
ENSMUSG00000023861	Mpc1	-0.91257506	-0.329407048	-0.959362619	-1.024548364	-1.292721867	-1.417877911	-1.391705767	-0.189341011	1.183039939	-0.923788423	0.436641587	0.470714014	1.556198579	0.892891691	0.549542541	0.977179484	0.854624121	-0.217666737	0.160219475	1.577943375
