ensembl_gene_id	gene_name	AT01_AT2Y_F0_D0_R1	AT02_AT2Y_F0_D0_R2	AT03_AT2Y_F0_D0_R3	AT04_AT2Y_F0_D0_R4	AT05_AT2RY_F0_D0_R1	AT06_AT2RY_F0_D0_R2	AT07_AT2RY_F0_D0_R3	AT08_AT2RY_F0_D0_R4	AT13_AT2RO_F0_D0_R1	AT14_AT2RO_F0_D0_R2	AT15_AT2RO_F0_D0_R3	AT16_AT2RO_F0_D0_R4	AT09_AT2O_F0_D0_R1	AT10_AT2O_F0_D0_R2	AT11_AT2O_F0_D0_R3	AT12_AT2O_F0_D0_R4
ENSMUSG00000022586	Ly6i	-1.019641336	-1.258013028	-0.266542851	-0.362206547	-0.457614917	-0.542912746	-0.531354655	-0.61712231	2.843834902	0.676170081	-0.300927949	0.975054585	-0.397208378	0.041213192	0.097797362	1.119474594
ENSMUSG00000022723	Crybg3	-1.262966672	-0.507930705	-1.699651044	-0.592570225	-1.460855929	-0.171296456	0.471904331	-0.378944758	-0.001677808	0.983130706	1.148837658	1.697925571	0.064704615	-0.030603007	0.283058717	1.456935006
ENSMUSG00000022761	Lztr1	-0.525736906	-0.491897655	-0.599518066	-0.872334265	-0.748392468	-0.890860097	-0.794487758	-0.758600309	2.564663665	-0.043662593	-0.171025193	1.668978812	-0.059973162	0.43441914	0.205832587	1.082594266
ENSMUSG00000022765	Snap29	-1.053895456	-1.504998926	0.136425196	-1.357604356	-1.624835066	-0.32380432	0.138211954	-0.951040173	0.839167854	0.605869908	0.79688776	1.194521007	1.156926354	0.303434051	0.52425195	1.120482264
ENSMUSG00000022766	Serpind1	0.065784876	-0.9777815	-1.293679781	-0.575019177	-0.885522441	-0.955791746	-1.335058594	-1.104378957	0.840820536	0.038374592	1.353053013	1.003290442	1.073989098	1.108618369	0.990671817	0.652629452
ENSMUSG00000022769	Sdf2l1	-0.312556892	-1.984145867	-0.990707465	-0.769273623	-0.422385708	-0.284550009	-0.613079662	-0.436019996	2.355548679	0.816658639	-0.134711279	0.488686968	0.834417574	0.327734058	-0.011630872	1.136015453
ENSMUSG00000022817	Itgb5	-0.648472663	0.70989526	-1.898541335	-0.991220328	-1.230864896	-0.7732494	-0.148675906	-0.254772123	-0.494946868	0.854968398	0.803092117	0.331259636	1.395432185	1.813453223	0.566544304	-0.033901604
ENSMUSG00000022871	Fetub	-0.913150198	-0.170184614	-0.808783376	-0.979463515	-0.338365812	-0.426949988	-0.332987173	-0.835179508	3.130901779	0.722907177	-0.087342964	0.764879477	-0.201339193	-0.019512697	-0.163508566	0.658079171
ENSMUSG00000022912	Pros1	-0.809919597	-0.959504109	-1.016692479	-1.524823966	-0.923958611	-0.537341942	-0.707266012	-0.845868065	1.415332583	1.233277171	0.83483005	1.196725457	0.543407072	0.501090623	0.46440774	1.136304085
ENSMUSG00000023019	Gpd1	0.472708363	-0.053353688	-1.197185049	-0.062606996	-2.065490513	-1.337726146	0.269908423	-0.929677584	0.962650524	0.889578859	0.553676382	1.912360765	0.786103348	-0.184501328	-0.078054604	0.061609244
ENSMUSG00000023067	Cdkn1a	-0.354694374	-1.505437328	-0.654071	-0.900143072	-0.232644604	-0.695575387	0.004140731	-0.684223756	0.364689396	0.249523456	-1.599761371	0.963704742	1.530300727	1.093577942	1.536660721	0.883953175
ENSMUSG00000023216	Epb42	-0.741429803	-0.974625067	-0.33492122	-0.654678671	-1.100392335	-1.420338446	-0.236759208	-0.803891362	1.47597339	1.209105267	-0.017543568	1.765793098	0.62239705	-0.232700562	0.095023898	1.348987542
ENSMUSG00000023452	Pisd	-0.914582356	0.608835451	-0.102763581	-0.43603012	-0.664936569	-0.285306777	-1.33089953	-2.164500469	0.689229051	-0.28541994	0.821727533	1.31125576	0.957854441	0.939190704	1.292731334	-0.436384932
ENSMUSG00000023960	Enpp5	-0.732558801	-0.872392692	-0.33487995	-1.313638605	-0.74911665	-0.885876729	-0.648067654	-0.891320898	1.47421822	0.482999862	0.225888526	1.593855859	1.961050248	0.055635536	0.674990635	-0.040786907
ENSMUSG00000024039	Cbs	-0.439335207	-0.679768899	-0.783279364	-0.491125989	-0.888401429	-0.674081181	-0.793286437	-1.812182393	-0.189871187	0.860827102	0.029933776	1.519078178	1.400829893	1.486567094	0.631539092	0.822556952
ENSMUSG00000024065	Ehd3	-0.797611446	-0.774606954	-1.077097189	-1.003339694	-1.201448705	-0.921396472	-1.022185069	-0.729148555	1.152299897	1.131013027	0.816975836	1.23856426	0.468011647	0.599436932	0.844818154	1.275714333
ENSMUSG00000024066	Xdh	-0.924524429	-0.580644049	-1.005335237	-1.058712678	-0.525592816	-0.987168218	-0.037619492	-0.828508322	1.279195254	1.029773897	0.493751563	2.434400961	-0.284338782	0.163192672	-0.040756638	0.872886313
ENSMUSG00000024087	Cyp1b1	-0.333324319	-0.232675626	-0.606143516	-1.721562831	-1.507076792	-0.675299497	-0.372841144	-0.898504175	-0.160855941	1.283758691	1.489515125	0.994731783	0.839911625	0.726072553	1.303304999	-0.129010932
ENSMUSG00000024140	Epas1	-0.837173123	-0.461330828	-1.463655736	-1.769779131	-0.968859493	0.276321734	-0.329980353	-0.65630876	0.277791772	0.855542536	1.243407576	1.85720261	0.383320753	0.11958053	0.416492632	1.05742728
ENSMUSG00000024150	Mcfd2	-0.938246904	-0.899397924	-0.825401643	-0.458127601	-1.025656032	-0.639382687	-0.875048527	-0.779135231	1.59620729	0.200939143	-0.724187586	1.305680302	0.627818117	1.662385957	1.030135571	0.741417757
ENSMUSG00000024164	C3	-0.484611291	-0.400420986	-0.952857096	-0.89792806	-1.414614256	-1.011596437	-0.299317081	-0.718736953	2.285368365	0.239165984	0.098613642	1.295758243	0.460993921	0.69515002	-0.14921377	1.254245755
ENSMUSG00000024238	Zeb1	-1.062573058	-1.405631728	-0.612761895	-0.03473719	-0.363662906	-2.039886384	-0.48576304	-0.812595685	1.058368191	1.09001546	0.817124526	0.264757555	1.059138981	0.984061523	0.758322553	0.785823097
ENSMUSG00000024248	Cox7a2l	0.624855724	0.166373046	0.768632192	0.532388142	-0.528406514	-1.384587396	-2.347091742	-0.38330204	-0.192426213	0.363148394	-0.530952727	-0.592168735	1.244110321	1.555532803	0.999589651	-0.295694907
ENSMUSG00000024302	Dtna	-1.343047654	-1.066677082	-0.969966545	-1.054597579	-0.649101046	-0.589779392	-0.507666806	-0.378999826	1.302920443	1.160379409	1.171106683	1.846829953	0.344169423	-0.403166247	0.769374127	0.368222141
ENSMUSG00000024349	Tmem173	-1.21168532	-0.63040664	-0.632087783	-0.81086177	-1.079063136	-0.852752873	0.513763402	-0.881910953	2.499215385	0.117606497	0.218591444	0.763736739	-0.286490172	0.686204718	0.322841176	1.263299287
ENSMUSG00000024359	Hspa9	-1.214953484	-0.902655429	-1.207198779	-1.395660359	-0.434116826	-1.090297681	-0.605168997	-0.047888362	0.818080491	1.656639449	0.391904372	1.262159789	0.305808034	0.530480609	0.688123589	1.244743584
ENSMUSG00000024371	C2	0.843366961	-0.47502339	0.532950562	0.298415712	-1.848612348	-1.374868281	-0.497889621	-0.770701374	0.587749817	-0.075393713	0.650256244	-1.389787172	0.647455914	1.9779867	0.219359249	0.674734741
ENSMUSG00000024507	Hsd17b4	-0.264651634	0.168008853	-1.11220343	0.141917897	-0.699121238	-1.897336192	-1.591609578	-0.763886112	0.796813496	0.137456364	1.544083486	0.731404967	0.640125678	0.952397745	1.24444622	-0.02784652
ENSMUSG00000024781	Lipa	-0.975609072	-0.943303746	-1.924756845	-0.613332054	-0.0687853	-0.448389561	-0.396390365	-0.061416121	1.977324836	-0.108915192	0.466519749	0.575809275	0.585838398	1.209041472	-0.678728082	1.40509261
ENSMUSG00000024785	Rcl1	-0.122743515	0.78557951	-0.164661121	-0.229633741	-2.274573233	-1.25010632	-0.167240112	-1.212907558	1.110532991	1.76033679	0.099724914	0.812611692	-0.299663568	0.278632375	0.937340157	-0.063229262
ENSMUSG00000024806	Mlana	-0.658333043	-0.626871338	-1.275054768	-0.810045964	-0.518729326	-0.608489945	-1.729849723	-0.971319877	0.738946582	1.14213462	1.043016537	1.02707787	1.135521429	0.933912706	1.072611777	0.105472462
ENSMUSG00000024807	Syvn1	-1.035306868	-0.779376462	-2.430793976	-0.449315289	0.154856201	-0.158187327	-0.484571697	0.433445402	1.645529863	0.183320442	0.38275524	1.636245347	-0.437659004	0.586426987	-0.044716471	0.797347613
ENSMUSG00000024892	Pcx	-1.63111729	-0.757619183	-0.91148999	-0.876055315	-0.79189888	-0.29877362	-0.317891731	-1.098300758	1.636940664	0.821332093	0.092706949	1.595983957	0.202657973	0.468990357	0.589991373	1.2745434
ENSMUSG00000024990	Rbp4	-0.497563944	-0.12571262	-1.161818442	-0.12335579	-1.274420013	-1.213601032	-1.857198863	-0.138696402	1.190207588	0.906859209	0.908425703	-0.082525257	1.262342135	0.740897393	1.241953675	0.22420666
ENSMUSG00000025190	Got1	-0.643384675	-1.588348427	-1.181613608	-0.266452313	-0.675492728	-0.965179329	-0.862457088	-1.145079638	0.847802905	0.786237458	0.857830233	0.674644452	1.067074489	1.302750045	1.1993935	0.592274724
ENSMUSG00000025196	Cpn1	-1.898205587	-1.713996937	-0.918621977	-0.385594659	-0.858976701	-0.238021962	0.698307342	0.433519181	0.532799662	0.691461165	0.448134852	-0.75735322	1.386024611	1.316515022	0.690633037	0.57337617
ENSMUSG00000025243	Slc6a20b	-1.13322617	-0.791859669	-0.518942279	-1.071606989	-0.898292721	0.082775557	-1.935439271	0.071310622	1.815129148	-0.077522807	0.970605421	1.065143564	0.559652057	0.274022192	0.99342826	0.594823084
ENSMUSG00000025348	Itga7	-1.814783106	-0.463776355	-0.94111386	-0.509298457	-0.818908874	-0.370578417	0.238701919	-0.948751382	1.587900826	0.832233008	-0.143198755	1.803673583	-0.269927222	0.02637172	0.440014935	1.351440437
ENSMUSG00000025586	Cpeb1	-1.367814378	-0.755302704	-1.29209824	-0.684654541	-0.218467316	-0.856857996	-1.346287539	-0.818145489	0.782548744	0.564494658	1.257221783	1.053515956	1.081421092	1.020434556	0.594980011	0.985011402
ENSMUSG00000025738	Fbxl16	-0.374385324	-0.749086894	-1.47811138	0.282314273	-0.155667774	-1.14216492	-1.553056317	-0.978173182	0.496090087	0.897764754	0.240156954	1.423264438	1.714101409	-0.127688752	0.991845082	0.512797546
ENSMUSG00000025742	Prps2	0.673629005	0.030545768	-1.47339511	-0.251896277	-1.303891181	-1.141988222	-1.429694412	-0.462845377	-0.822215976	0.144605274	0.737732854	1.015271366	1.273538731	1.208709438	1.088241816	0.713652302
ENSMUSG00000025794	Rpl14	0.496412907	0.364423106	0.405390083	1.208814378	-0.202367353	-0.985628923	-1.697649746	-1.469916521	0.310460919	0.150167862	-0.47921268	-0.92217785	1.108310342	1.530854939	1.128523766	-0.946405228
ENSMUSG00000025915	Sgk3	-0.708787491	-0.801708643	-0.278454343	-1.735929782	0.720831938	-1.34190776	-0.919261708	-0.531164614	0.430160662	0.762364189	0.925507654	-0.17179427	1.778102499	1.14897215	1.040094321	-0.317024803
ENSMUSG00000025978	Rftn2	-0.916673469	-1.376000959	-0.279457784	-1.571259386	0.332888028	-1.375403295	-0.799193568	-0.418131756	1.427528094	0.664624372	-0.18868471	0.772946764	1.021150384	0.45749746	1.199876624	1.0482932
ENSMUSG00000026003	Acadl	-0.680081011	1.545589486	0.318592223	-0.020571142	-1.457041045	-0.826979052	-1.153550034	-1.38519429	0.701391057	0.576129004	1.560627708	1.233593286	-0.818221223	0.615870208	0.157948034	-0.36810321
ENSMUSG00000026158	Ogfrl1	-0.895390301	-0.67478015	-0.844408799	-0.895897265	-1.402144466	-0.039013651	-1.111843671	-0.538939098	1.866014731	1.353240094	0.272547819	1.439013594	-0.181174422	0.154779089	0.968107019	0.529889477
ENSMUSG00000026166	Ccl20	-0.737992525	-0.478737568	-1.072698232	-1.072698232	-1.072698232	-1.072698232	-0.302000516	-0.334569138	2.057617236	1.085026775	0.638470551	1.274838146	-0.48657216	0.197716675	0.075113977	1.301881475
ENSMUSG00000026335	Pam	-0.512084176	-0.388338321	-0.879056384	-1.354459689	-1.687578824	-0.664288588	-0.788669421	-0.811238751	0.71315437	0.978211313	0.051789206	0.725013232	0.994374896	1.332663786	1.025768136	1.264739214
ENSMUSG00000026353	Ubxn4	-0.896868881	-1.208360717	-2.016240326	-1.322787963	-1.198090132	0.181635158	0.087652354	0.860827534	0.443314306	0.634470162	0.340051826	1.511260365	0.633568322	0.675123322	0.50408472	0.770359949
ENSMUSG00000026395	Ptprc	0.009284764	-0.655931912	-1.215192998	-1.215192998	0.591407401	-0.020985414	-0.66849801	-0.697196701	2.163549194	1.179110369	0.034084361	0.994414313	-0.664330422	-1.215192998	0.242741967	1.137929086
ENSMUSG00000026417	Pigr	-1.471197935	-0.914568344	-0.57805861	-0.912030938	-0.658326171	-0.726064805	-0.390726732	-0.254942664	2.064731852	0.965501048	0.143825575	1.802636313	0.041368678	-0.063044905	-0.129398291	1.080295929
ENSMUSG00000026452	Syt2	-0.604707032	-0.581159535	-1.296545096	-0.871795959	-1.296545096	-1.296545096	-0.595289095	-0.627806273	1.385124332	0.817245379	0.764442296	1.188327312	0.346651401	0.728695669	0.40905215	1.530854644
ENSMUSG00000026471	Mr1	-0.581960838	-0.119488059	0.311457088	-0.211442993	-0.383792524	-1.613921832	-1.53276126	-1.252584338	0.957929494	0.17155066	1.44716773	1.475659315	0.720498235	0.288962231	1.151653625	-0.828926533
ENSMUSG00000026526	Fh1	-1.271778048	-1.61218462	-0.492523694	-1.068634458	0.624409162	-0.847576772	-0.377566165	-0.411764686	-0.415176008	1.955003914	-0.38521013	0.855922603	0.611243634	1.105077855	0.937919646	0.792837767
ENSMUSG00000026701	Prdx6	-1.053385455	-1.560826351	-1.374267697	-0.463165564	0.335109396	-0.599332563	-0.928742208	-0.20232003	-0.482082677	0.739135445	-0.101958032	1.537991346	1.482878546	1.268084875	0.577889769	0.824991201
ENSMUSG00000026822	Lcn2	-0.911737187	-0.86794738	-0.52217971	-0.522048403	-0.615515543	-0.651722384	-0.447318476	-0.974473928	2.599452824	0.791679506	-0.104291946	1.686930959	-0.335547919	0.045910466	0.084090312	0.744718809
ENSMUSG00000026864	Hspa5	-0.942498398	-1.679136033	-0.572329522	-0.880353759	-0.030930414	-1.451670341	-0.424362302	0.13576053	1.426409073	0.860481773	-0.846099596	0.695702836	1.175321257	0.759214218	0.453861088	1.320629591
ENSMUSG00000026874	Hc	0.094333718	-0.266673732	-1.450843002	-1.421065799	-1.611198067	-0.437208856	-0.044754763	-0.556413041	0.320001454	0.134163124	1.025944566	0.66547751	0.805435814	0.249513365	0.183193156	2.310094553
ENSMUSG00000026958	Dpp7	-1.021562258	-1.375246765	-0.728638743	-0.98134818	-0.26144454	-1.155664221	-0.501096657	-1.068234104	1.339454597	0.774984264	1.42440799	1.375207062	0.825272958	0.43850284	0.74735557	0.168050188
ENSMUSG00000027227	Sord	0.685927096	1.237730645	0.180898021	0.214084783	-0.605884398	-1.136135973	-1.962591951	-0.928326102	-0.722820329	0.127204273	0.924747312	-0.413278742	1.091790376	0.985211211	1.337283753	-1.015839975
ENSMUSG00000027359	Slc27a2	-0.880154061	-0.252325518	-0.678836798	-1.840042531	-1.063953115	-1.849342288	0.176904203	-0.104660102	0.717245049	0.931881502	0.785108177	0.739842103	0.856523523	0.304621953	1.181090528	0.976097374
ENSMUSG00000027360	Hdc	-0.776873301	-0.392452259	-1.350696267	-0.975979655	-1.294114154	-1.010879748	0.51362518	-0.393486373	1.519150109	1.302704268	-0.163988556	1.442384599	-0.21059947	-0.089913133	0.484314213	1.396804546
ENSMUSG00000027422	Rrbp1	-0.674008392	-1.064280388	-1.027783648	-1.920314434	-0.148672588	-0.59982472	-0.140195463	0.49968977	1.417260551	1.252135894	0.203945612	1.319920173	0.013994708	0.245890219	-0.785083382	1.407326086
ENSMUSG00000027530	Fabp12	-0.52520833	-1.277270501	-1.18612783	-0.967403152	0.467846696	-0.663026938	-1.916069085	0.226724238	0.490894031	0.184007399	0.103056074	0.913449501	1.449082635	1.5522996	0.372903283	0.774842379
ENSMUSG00000027555	Car13	-1.059373816	-0.877470628	-1.267895631	-1.314267343	-0.3538865	-0.349616989	-1.290225396	0.881327834	-0.452281332	0.423360634	0.481309047	1.357874196	0.981003348	1.485350038	0.158556536	1.196236002
ENSMUSG00000027605	Acss2	-1.587154385	-2.406138227	-0.027771524	-0.914908944	0.311923608	0.186341533	-0.749497018	-0.121437863	0.11969218	0.492036501	0.409703097	1.324356331	1.227929737	0.186102415	1.109839405	0.438983154
ENSMUSG00000027611	Procr	0.035256032	-0.538257366	-1.096524328	-1.74782997	-0.384267394	-0.603480005	-0.850451191	-0.892062564	1.131605541	1.122581298	-0.550709368	1.431995607	0.216838081	0.963828956	0.174030729	1.587445941
ENSMUSG00000027984	Hadh	1.673830445	0.656999971	0.928920054	0.202681739	-0.959763951	-1.655906548	-0.866835584	-1.382532433	1.374299084	-0.132885457	-0.632303333	-0.570288291	0.410308186	1.112229168	0.414230899	-0.572983948
ENSMUSG00000027995	Tlr2	-1.990081929	0.263747471	-1.990081929	-0.080527993	-0.501295399	-0.048671953	-0.124278049	-0.683134466	1.989637217	0.410424432	0.607426611	0.767520962	0.604578957	0.889102471	-0.156172686	0.041806283
ENSMUSG00000028001	Fga	-1.443835719	-0.167709677	-1.071794616	-1.42574341	-0.760875585	-0.051942696	-0.187764945	-1.456591759	1.488594482	1.197263858	0.382067338	1.059760205	0.098087642	0.743189299	0.473740528	1.123555054
ENSMUSG00000028035	Dnajb4	-1.506809257	-1.261050947	-1.265767345	-1.419222646	-0.197357944	0.011571032	-1.057433441	0.642451373	0.686372442	0.74749942	0.457737497	0.841249069	0.947806422	1.634270676	0.083131556	0.655552094
ENSMUSG00000028081	Rps3a1	0.413387777	0.341183879	0.593624497	1.524057041	-0.02568099	-1.33856221	-1.423370228	-1.219423947	0.437613222	-0.212242724	-0.916374439	-0.463898107	1.298377129	1.249323134	0.910417193	-1.168431226
ENSMUSG00000028132	Tmem56	-1.20659163	-0.702561639	-1.250892162	-1.325567999	-1.261477067	-0.335686077	0.189061761	0.572623654	0.557481542	0.80095074	0.487119921	1.937800798	-0.225346487	-0.038754345	0.179542336	1.622296653
ENSMUSG00000028179	Cth	-1.674733428	-1.312984886	-1.222689586	-1.141714508	0.196231226	0.280007722	0.108386562	-0.293096084	0.723698111	0.586595301	-0.102458511	2.308756369	-0.071423103	0.885921421	0.053656482	0.675846913
ENSMUSG00000028214	Gem	-0.912527005	-0.422987143	-0.720207412	-1.437653376	-0.040212064	-0.720757171	-0.640719604	-0.673932468	-0.543226637	1.201307336	-1.050845744	1.377155203	1.177756354	1.24340412	1.034099841	1.129345768
ENSMUSG00000028234	Rps20	0.535518059	-0.007119975	-0.188078267	1.082356385	-0.420266259	-1.51414523	-1.467900596	-1.283667239	0.917602129	-0.010893503	-0.634465747	-0.217254483	1.450775944	1.317264875	1.221583634	-0.781309727
ENSMUSG00000028268	Gbp3	-0.446181279	-0.85577633	-1.200131157	0.175108388	-0.653129872	-0.315266652	-0.623512975	-0.650250708	3.022697892	1.067417966	0.063985478	0.298589538	-0.149264032	0.285906408	-0.637179134	0.616986469
ENSMUSG00000028270	Gbp2	-0.689323326	-0.696262726	-0.338807454	-0.385102651	-0.18336768	-0.407156591	-0.064644015	-0.730412856	3.333301766	1.195478892	-0.344953676	-0.408975519	-0.417581193	-0.00815356	-0.046304669	0.192265258
ENSMUSG00000028278	Rragd	-1.021475334	-0.798555761	-1.136119422	-1.198948145	-1.063815043	-0.596039697	-0.655625936	-0.52856406	0.598694158	0.42898589	0.817638219	1.839899931	0.388219984	0.424140529	0.839253942	1.662310747
ENSMUSG00000028479	Gne	0.29904392	0.993188925	-0.94128384	-1.195154365	-1.97547574	-0.965173936	-0.817579825	-0.782114048	0.158264475	1.193364355	0.99697194	-0.200785357	0.785694234	0.46492829	1.314232161	0.67187881
ENSMUSG00000028494	Plin2	-1.464345398	-0.391371124	-0.751483046	-1.12533888	-0.865973827	-0.582726288	-0.622591304	-0.889665424	0.316151348	1.19514298	0.460599981	2.189399898	0.093868158	0.604873641	0.834908976	0.998550309
ENSMUSG00000028599	Tnfrsf1b	-1.087039593	-1.338680133	-0.255584911	-0.689960675	-0.948510398	-0.703868576	-0.414664054	-1.397401999	1.685873437	0.807900747	0.420645624	1.457427162	1.007877162	0.606639017	-0.036139461	0.885486649
ENSMUSG00000028601	Echdc2	-0.569402309	0.284558533	-0.235194036	-1.011224163	-0.492106229	0.146963316	-1.512753307	-0.894076875	2.607414784	0.678023757	0.282804653	1.479025064	-0.456308944	-0.362680019	0.413656424	-0.358700649
ENSMUSG00000028603	Scp2	0.131703303	-0.514193439	-0.860055123	-0.178665686	-0.71608312	-1.69274467	-1.205901578	-1.085531596	2.012482733	0.627892712	-0.307807729	1.349884425	0.391329154	0.743627686	0.747493027	0.556569903
ENSMUSG00000028655	Mfsd2a	-1.721262365	-0.899644484	-1.159286521	-1.261923623	-0.542271862	-0.08723133	0.692606861	-1.209125919	0.561320606	1.195348328	-0.007140521	1.308233599	0.566060115	0.769568803	0.711019871	1.083728443
ENSMUSG00000028673	Fuca1	0.116791675	-0.305916029	-0.139872716	-0.16472754	-1.170061489	-1.011199146	-1.584141463	-1.305179872	1.410729197	0.130375952	-0.146878675	0.674572682	1.353848784	1.189912634	1.489782277	-0.538036273
ENSMUSG00000028698	Pik3r3	-1.724375637	0.50372853	-1.140965073	-0.158246952	-1.051509947	-0.945780129	-0.097001946	-0.296701317	-0.069325255	0.263828114	0.721178208	-1.103480561	1.329720798	1.380919507	1.263841394	1.124170267
ENSMUSG00000028713	Cyp4b1	-1.298731015	-1.48386279	-0.746434806	-0.671516302	-0.490021842	-0.937623262	-0.767811427	-0.406767967	-0.214548121	0.821043794	0.316861537	1.085050524	1.747883525	0.942169709	1.245000384	0.859308059
ENSMUSG00000028743	Akr7a5	0.301199663	-0.423593604	-0.19127561	-0.176070682	0.422703749	-0.853357002	-1.606811967	-2.041594578	-0.029394386	-0.232748057	0.314865552	-0.34392311	1.503453733	1.50122219	1.426558914	0.428765196
ENSMUSG00000028879	Stx12	-0.866646291	-0.982763551	-0.842503395	-0.942621179	-0.022152452	-0.743195016	-0.596905598	-0.857315688	0.734197873	1.419549171	0.827060908	2.466376352	-0.247930421	-0.105315836	0.803132477	-0.042967355
ENSMUSG00000028885	Smpdl3b	-0.286557891	0.037470962	-1.662223589	0.68394365	-1.662223589	-0.320565569	-0.610119362	-1.662223589	1.247299097	1.162885731	1.209771254	0.518532506	0.94957236	0.37415015	-0.024275409	0.044563287
