ensembl_gene_id	gene_name	AM01_Y_N_R1	AM02_Y_N_R2	AM03_Y_N_R3	AM04_Y_N_R4	AM05_Y_N_R5	AM06_Y_G_R1	AM07_Y_G_R2	AM07_Y_G_R3	AM09_Y_G_R4	AM10_Y_G_R5	AM11_O_N_R1	AM12_O_N_R2	AM13_O_N_R3	AM14_O_N_R4	AM15_O_N_R5	AM16_O_G_R1	AM17_O_G_R2	AM17_O_G_R3	AM19_O_G_R4	AM20_O_G_R5
ENSMUSG00000031360	Ctps2	-0.99970254	-0.659530733	-0.944599289	-0.899400991	-0.436030532	-1.590285524	-0.785582057	-0.883785223	-1.015149308	0.319797002	0.74944493	1.60169156	0.525073758	1.210398798	1.446703278	-0.768515148	0.851811199	0.205908234	1.308642316	0.76311027
ENSMUSG00000031365	Zfp275	-0.14066623	-1.277961091	-0.614259037	-0.875543243	-1.62459761	-0.119403164	-1.480370974	-0.629765255	-1.109077416	-0.786990187	0.607624011	1.17502162	0.882316301	1.057490422	1.688962923	0.369859281	0.678263234	0.458067675	1.25166727	0.48936147
ENSMUSG00000031392	Irak1	-1.049436801	-0.354875712	-0.347643335	-0.457859515	-1.173792996	-1.783809965	-0.577531821	-0.739832011	-0.906532828	-0.258965398	-0.043250907	1.719851229	-0.131757814	0.834910555	1.454900545	0.709913953	-0.028954378	0.104760405	1.843463982	1.186442813
ENSMUSG00000031393	Mecp2	-0.383911978	0.417685367	-0.569256044	-0.67057176	-1.865080336	-1.604390587	-0.587115735	-0.882709525	-0.147195706	-1.423179658	0.530825858	1.446729732	0.563790912	1.091359705	0.913777981	-0.262677055	0.88296267	0.102565703	1.458328489	0.988061967
ENSMUSG00000031502	Col4a1	-0.936727397	-0.907825811	-1.020725975	-0.629239846	-0.85010196	-0.979792997	-0.998277765	-1.063090709	-0.962654537	-1.231492804	0.936743925	0.708299497	1.29978276	1.310742152	0.984664146	0.814868848	0.690590761	0.906814818	1.08813608	0.839286813
ENSMUSG00000031503	Col4a2	-1.010662102	-0.810565291	-0.953142694	-0.710261441	-0.921636171	-1.042277739	-0.869118539	-1.101535184	-0.945339468	-1.254894175	0.980111419	0.804873293	1.187973408	1.200074401	1.066773398	0.814379314	0.7351185	0.830680537	1.150090767	0.849357766
ENSMUSG00000031555	Adam9	-1.195377085	-1.168410792	-0.883876903	-1.186920652	0.315740454	-0.955875356	-1.247341779	-0.674178018	-0.936302443	-0.153328526	0.727217621	-0.134319472	0.536652527	0.382363845	0.996317553	0.675372271	1.131084436	1.054495705	2.247321318	0.469365296
ENSMUSG00000031700	Gpt2	-1.204278615	-1.922804846	-0.60291542	0.278554894	-0.205337555	-1.300782128	0.925103986	-1.1736027	-0.754150655	-1.132234211	0.556045664	0.305253	0.100131397	0.62040658	0.585421047	-0.08492708	0.949871239	1.528205585	1.228130908	1.303908908
ENSMUSG00000031758	Cdyl2	-1.143501617	-0.881365342	-1.304253544	-0.349547028	0.241808395	-1.482922321	-0.562644105	0.257495715	0.384426361	-0.514429076	0.274641848	0.321049215	-1.649653096	0.259449709	-0.227654985	0.9654985	1.57252675	1.318751042	0.668397068	1.851926511
ENSMUSG00000031785	Adgrg1	-0.61507065	-1.165762335	-0.528986094	-0.155439215	-2.308661733	-1.448415739	-0.759401898	-0.279204415	-0.089462397	0.192965617	1.38242447	0.519281303	0.121991619	0.420614059	-0.388581591	1.339445973	1.398526422	0.472965667	1.467997204	0.422773733
ENSMUSG00000031861	Lpar2	1.535897565	1.69855983	0.570745423	1.313981286	0.487435491	-1.778142755	-0.432880053	-0.142733806	-0.149445374	-2.175516325	-0.670335067	0.169472523	-1.176204253	0.747715624	-0.316705083	-0.623764573	-0.0332047	0.59028496	0.254422503	0.130416783
ENSMUSG00000031958	Ldhd	-0.095172352	-1.49582652	-0.457083651	-0.904670264	-0.371445194	-1.839977043	-0.229228413	-1.258350434	-1.363377565	-0.772211413	1.092692742	0.857801396	0.604757508	0.723501681	1.002300036	1.039202801	1.053796501	1.090588959	0.790441059	0.532260166
ENSMUSG00000032012	Nectin1	-1.171940151	-1.120325631	-0.485244159	-0.676975275	-0.474927379	-1.279009603	-0.496348595	-1.31977234	-0.064128777	-0.511259155	0.551617533	0.546948748	-1.284806576	0.957703027	1.139195971	1.601736726	0.59113517	0.95599235	1.407506027	1.13290209
ENSMUSG00000032035	Ets1	-1.558619248	-0.692603042	-0.366636655	0.660290365	-1.069735649	-0.690176821	-0.275268371	-1.519218186	-0.701854931	-0.446625635	-0.405019871	0.378725846	-0.637085252	-0.043682363	0.860744643	1.830786406	1.314923936	0.677579475	1.678985552	1.004489802
ENSMUSG00000032122	Slc37a2	-0.992589517	-0.580256612	-0.732162886	-0.073858295	-0.308843102	-1.822400607	-1.657873169	-0.378188142	-0.652659203	-1.08238371	0.759965615	1.217713252	0.746497146	1.435271531	1.003993976	0.511688491	1.04687557	1.329373308	0.558694921	-0.328858567
ENSMUSG00000032413	Rasa2	-0.085445671	1.290034073	-0.031160504	-1.209677549	0.520923445	-1.727165529	-0.665198597	-0.653800845	-1.699849005	-1.275932464	-0.033488683	0.200695436	-0.304822095	0.298923889	0.358179842	0.881705503	1.328195498	0.715776014	1.948289423	0.143817817
ENSMUSG00000032536	Trak1	-1.46352915	-0.345308695	-1.840499134	-1.198037457	-0.699003042	-0.686578229	0.218175745	-0.382289787	1.106303726	-0.933223595	0.041524441	0.651517835	-0.97297304	0.061512053	1.124877693	0.86726253	1.266408489	0.979185827	0.727826889	1.476846902
ENSMUSG00000033377	Palmd	-0.824914375	-1.226229485	-0.751724252	-0.710776532	-0.601075411	-1.003426594	-0.604862472	-1.239267355	-1.234175912	-1.252246987	0.795203101	0.620005759	1.130034585	0.973048795	0.832261864	1.03855319	0.787702275	1.296611072	1.23271637	0.742562362
ENSMUSG00000033526	Ppip5k1	-0.959896856	-1.425763669	-0.71354915	-0.682200162	0.807935832	-1.098799339	-1.510856901	-0.488162222	-0.087179446	-1.34410193	-0.307817978	-0.166781613	1.13424354	0.884627238	0.834223	0.523448054	1.056263497	1.532432169	1.342400258	0.669535679
ENSMUSG00000033538	Casp4	0.49797714	-0.742790722	-0.447904392	-0.542711176	-0.972048498	-1.003054368	-0.65649747	-0.736948974	-1.176992969	-1.73749511	0.3198527	0.708164777	0.4500607	0.522180429	1.433013623	1.590207481	2.022639694	0.417086724	0.500900023	-0.445639611
ENSMUSG00000033545	Znrf1	-1.525974034	-0.3895088	-0.375775967	-0.455905234	-0.131554901	-0.49323873	-1.304959454	-0.653340211	-0.899759937	-1.827181672	0.135439701	0.772661076	1.527395663	0.958562582	0.791008662	-0.44433359	1.532530608	0.978982864	0.848316845	0.956634529
ENSMUSG00000033565	Rbfox2	-0.934527736	-0.733232729	-1.37020122	-1.111295236	-0.935579606	-0.641486612	-0.690514073	-1.062848653	-0.697866111	-1.305795346	0.693958502	0.745162894	0.772481938	1.280894322	0.973772512	0.940233358	0.710532576	1.088812575	1.158793659	1.118704987
ENSMUSG00000033909	Usp36	1.33581222	2.255251589	0.093014209	0.60918807	0.08735861	-0.990717421	-1.107490851	-1.250208843	-0.247544777	-1.793938049	0.265493639	0.027688889	-0.872639763	0.010953296	-0.70101889	-0.075585578	0.39670209	0.659854107	-0.332541583	1.630369035
ENSMUSG00000034055	Phka1	1.113240782	0.799387332	0.227053224	0.56248437	0.440399711	-1.732021712	-1.460361548	-1.295269629	-0.932225046	-1.75684193	1.222818326	1.234402944	-1.078073366	0.601536522	0.797288968	0.186436937	-0.079273199	0.159970505	0.322140324	0.666906485
ENSMUSG00000034377	Tulp4	-0.495889566	-0.032237422	-0.705842105	-0.676939688	-0.585819703	-2.462830438	-0.999088745	-0.4687697	0.432311781	-1.062153154	0.376662107	-0.133178893	-0.440042516	0.286178491	1.18733087	0.768343912	1.41714242	1.281432421	1.37278243	0.940607499
ENSMUSG00000034462	Pkd2	-0.570204746	-0.320735693	-1.077086453	-0.595655587	-0.847893416	-0.705812295	-0.271060557	-1.129439456	-0.504587594	-2.145849826	0.012593	0.625468533	0.384073567	0.707203952	0.977303862	0.412626235	2.14473153	0.822499963	1.15002915	0.93179583
ENSMUSG00000034707	Gns	-1.615972078	-1.001382836	-1.36306004	-0.507427844	0.665216511	-0.897219014	-0.63380338	-0.574596848	-1.121728461	-0.932312789	0.842772026	0.611639935	1.413370408	0.91667709	0.704824749	-0.55253897	1.217959537	1.340466091	0.906647024	0.580468889
ENSMUSG00000035284	Vps13c	-0.454190491	0.657556255	0.319933559	-0.375696544	-0.70918354	-2.044603397	-0.214409081	-1.491625148	-0.270794505	-2.049808507	0.473315761	0.563422056	0.650877948	0.352709119	0.059624091	-0.225004141	1.122524197	1.151401732	1.434365266	1.049585372
ENSMUSG00000035649	Zcchc7	1.017495657	0.834942424	0.202163958	0.419458839	-0.216289202	-0.604218954	-1.897594435	-1.164423157	-0.014607117	-2.700407099	0.138269977	-0.428702148	-0.11636363	1.16243902	-0.00093701	0.333275249	0.742920947	0.572674193	1.279496528	0.440405959
ENSMUSG00000035934	Pknox2	-0.899014662	-0.724893298	-1.043624837	-0.604737776	-0.459019251	-1.051234864	-1.309605003	-1.060468719	-1.309605003	-0.89051886	0.847717049	1.557567905	0.740327318	1.140297813	1.204807201	0.857603385	0.692092487	0.554789654	1.014091941	0.743427519
ENSMUSG00000035967	Ints6l	0.055412108	0.933086806	0.251649185	-0.465459793	0.109560697	-1.380370386	-1.634800163	-0.588347067	0.027580203	-1.73163393	-0.398081605	0.281540405	-1.318668537	0.342144641	0.089542431	0.220892663	1.782203256	0.470624074	1.509179014	1.443945998
ENSMUSG00000036435	Exoc1	-0.73078236	-0.571719538	-0.512411376	-0.888374374	-1.452352277	-1.316031112	-1.521673817	-0.908151098	-0.029238065	-1.010304151	1.054060496	0.604853174	0.794086141	1.373528892	0.446382228	0.538808456	1.021333053	1.371562937	1.158685466	0.577737326
ENSMUSG00000036585	Fgf1	-0.682346426	-1.094350718	-0.725017774	-0.978854172	-1.509479668	-1.032986494	-1.004790687	-0.472893968	-0.435264499	-1.229810322	1.312190707	1.409505572	0.917802598	1.158269494	0.725329912	1.252508216	0.637373681	0.87774098	0.550120378	0.324953188
ENSMUSG00000036667	Tcaf1	-1.059615596	-1.298427946	-1.025551136	-1.0737671	-0.616551415	-1.206868878	-0.665511926	-1.011677992	-0.595874904	-0.183736312	0.140825576	0.854010578	0.622159744	1.162720196	1.215269559	-0.227376956	1.414832725	0.9809202	1.305337657	1.268883926
ENSMUSG00000036955	Kif1bp	-1.535379971	-0.5156051	-1.090523174	-0.966397597	-0.627682041	-1.829669491	-0.395984004	0.199913411	-0.795414386	-0.287429177	-0.22331729	0.556371618	0.517689712	1.045085725	1.200045182	0.982596784	0.166740975	2.064005311	0.701682224	0.83327129
ENSMUSG00000036989	Trim3	-2.029448119	0.445318286	-0.515037923	-1.553991614	-0.706921782	-0.535465184	-0.082298816	-0.579974468	-0.972949145	-1.150206242	0.441604011	0.2274968	0.358614574	0.717749614	0.484744154	0.82318375	0.881041173	0.302440815	1.691181978	1.752918137
ENSMUSG00000037003	Tns2	-0.928148723	-0.481537408	-0.127510121	-1.898156372	-0.930595147	-0.523994124	-0.739675744	-1.186558829	0.006223577	-0.868720117	0.454039665	0.931536793	0.476103891	-0.168145166	1.534932532	-0.347055199	0.853346593	1.06138421	1.999172252	0.883357439
ENSMUSG00000037032	Apbb1	-1.121848294	-0.609164616	-0.627615586	-0.239374002	-1.494376666	-1.101079668	-0.42928566	-1.150035922	-1.135226061	-1.090968	1.671610121	1.320471836	0.833094692	0.99207974	0.31444518	0.702029162	0.550542525	0.822565684	1.113225746	0.67890979
ENSMUSG00000037411	Serpine1	-0.31872561	0.466249906	-0.878839722	-0.914402862	-0.002193071	-0.944795116	-1.027341198	-1.382517625	-1.427398692	-1.153984221	0.152493234	0.664631903	1.064399297	1.117483038	0.969138709	0.187621156	-0.20782747	0.522888558	0.900640156	2.212479633
ENSMUSG00000037492	Zmat4	-1.173134515	-0.885817794	-1.063674188	-0.836050604	-0.906171768	-1.456481186	-0.636186025	-0.741192434	-0.951090753	-0.894624904	0.810170027	0.777607293	0.993229129	1.072416416	0.779149619	0.697013034	1.077444019	1.152712936	0.949850177	1.234831521
ENSMUSG00000037887	Dusp8	0.429055694	-0.163199337	0.138063632	-0.519705439	-0.188482133	-2.644161754	-1.330918733	-0.585379188	-1.249778945	-1.095430491	0.936985071	1.072808031	1.080580008	0.93845747	0.989817712	0.671941932	-0.219021083	0.707522795	0.581521581	0.449323177
ENSMUSG00000038173	Enpp6	-0.092179083	-1.215763479	-1.215763479	-0.627539993	-1.215763479	-0.625105271	-0.847555374	-0.643753528	-1.215763479	-0.472301975	0.215397952	0.269452188	0.295461344	1.039086883	1.922148475	1.308999979	-0.094907196	0.67789614	0.741961932	1.795991445
ENSMUSG00000038347	Tcte2	-0.090783337	-0.826947214	0.475594194	-1.235152856	-0.251256368	-0.805940754	-1.294115379	-1.80894609	-0.352865962	-0.970011203	-0.483345929	0.459727825	-0.42945753	0.808410924	1.161141467	0.952127054	1.100241258	1.82410969	1.19468886	0.572781352
ENSMUSG00000038508	Gdf15	0.554280431	0.721292238	0.324355796	-1.454675374	-0.078840325	-0.496929683	-0.339472372	-1.228765524	-1.637385288	-1.665763526	1.016378478	1.093635645	1.929090185	1.334273766	0.128211205	-0.477098874	0.038321989	0.627840742	-0.486904323	0.098154815
ENSMUSG00000038540	Tmc3	-0.150822018	-1.454206566	0.270978574	-1.053871624	0.081879053	-1.161526077	-0.673112351	-0.820403897	-0.674148318	-1.9358553	0.271916797	0.668559792	1.441734931	0.052518802	0.75464883	0.239033476	0.62529262	0.53843092	0.920449917	2.05850244
ENSMUSG00000038806	Sde2	1.735390814	1.850162266	1.047548207	0.676523339	0.333931228	-2.524988721	-1.366679604	-0.510881964	-0.687143378	-0.910646969	0.351305482	0.229308529	-0.076633183	-0.263324705	-0.077685816	-0.007963934	-0.197180015	0.710645928	-0.504527381	0.192839875
ENSMUSG00000039782	Cpeb2	1.358655552	1.362710958	0.043602773	-0.240653829	-0.582909494	-2.068666787	-1.753417109	-0.18639118	-0.897699524	-1.152301248	0.988638637	0.361770881	-0.529317483	-0.179474698	-0.424532581	0.577091873	0.469587534	0.483039514	1.483763877	0.886502334
ENSMUSG00000039844	Rapgef1	-0.371805202	0.596033579	1.1676365	0.324915604	-1.025047914	-1.873645509	-0.886768553	-0.263181842	-0.884305012	-1.208549776	1.965504865	1.80406633	0.628140335	0.636848626	0.212965504	0.30765523	0.48750356	-0.321661152	-0.911535923	-0.384769251
ENSMUSG00000039886	Tmem120a	-0.937300307	-1.61987557	-0.619347883	0.017232486	0.180555284	-1.04476882	-0.452741988	-0.738131226	-2.024158804	-0.500149759	0.512831416	1.205349134	1.061565964	1.764202304	1.43153311	-0.059125323	0.518102145	0.61498176	0.352329246	0.336916828
ENSMUSG00000041380	Htr2c	-2.425907734	-0.150247528	0.128693594	-0.164195603	0.212533374	-1.160088895	-0.231538443	-0.857754748	-0.889144505	-1.565504715	0.706862658	1.506556619	0.888275492	1.397872912	1.026587472	0.458502201	0.813274346	0.195088404	0.32438789	-0.214252792
ENSMUSG00000041417	Pik3r1	-0.84934948	-0.662489063	-0.147110913	-0.755079406	-0.918312256	-1.846504922	-1.203937702	0.034524613	0.003543424	-0.46076093	0.786371929	0.430809795	-1.642576846	0.596907835	1.002876029	0.987064335	1.231427181	0.939881864	1.371887667	1.100826846
ENSMUSG00000041439	Mfsd6	-0.360050432	-0.415657133	-0.208209675	-0.058089862	-0.446731457	-1.851504334	-2.501814482	-0.205138892	0.039042814	-1.060722657	0.819039581	0.3513592	-0.519134636	0.793805904	0.652030237	0.77363599	0.509309898	1.141421728	1.462074838	1.085333371
ENSMUSG00000041658	Rragb	0.356252677	-0.503440526	-1.045960438	-0.647911877	-0.68999537	-1.645079811	-2.103229365	-0.426485313	-0.355948977	-0.838608159	1.330800332	1.003243375	0.333611226	1.426157161	1.504927787	0.269105054	0.353692624	0.309379046	0.871107713	0.498382839
ENSMUSG00000041695	Kcnj2	1.105705498	-1.166043283	-0.926861881	-1.281324154	-0.939773625	-0.202978479	-0.802556458	-0.466411989	-1.819387922	-1.231267853	0.748270394	0.976028231	1.387031792	0.626185282	0.962435588	0.946938111	0.907773918	-0.10099112	0.679246189	0.597981761
ENSMUSG00000041842	Fhdc1	1.404920799	1.484378893	0.350285884	0.03599998	0.72947451	-1.565382674	-1.603766917	-0.845770975	-0.975166465	-1.636757719	0.418453487	0.438413899	-0.579666652	0.705912641	-1.033213395	0.607174971	0.541680907	1.036629464	0.82406275	-0.337663387
ENSMUSG00000041935	AW549877	-0.16504991	0.340464798	-1.191567431	-0.172152206	-0.78723219	-0.386291931	-0.819119551	-1.792860104	-0.296404744	-1.412818744	0.171627323	-0.468592672	-0.620968547	1.218025186	0.788152098	-0.01991349	1.287693385	1.577608355	1.412076655	1.337323718
ENSMUSG00000042271	Nxt2	0.385482039	-1.082662281	-0.646756445	-0.536380656	-0.113891864	-1.992227372	-1.567933077	-0.535725562	-1.221761781	-0.365086575	1.161534917	1.146639234	0.186149224	1.618536004	1.564224745	0.212526104	0.492663429	0.361939314	0.44436055	0.488370051
ENSMUSG00000042284	Itga1	-0.492530431	-1.11505031	-0.88183094	-0.719743817	-0.484524191	-1.164969206	-0.618997214	-1.420812668	-0.652058114	-1.553800524	0.994007025	0.379801773	0.77478793	0.965517223	0.463130276	0.709737356	1.407125576	1.254277159	0.828079244	1.327853852
ENSMUSG00000042401	Crtac1	-0.031321674	-0.042315264	0.133086014	-0.031794913	-0.82057225	-2.928568305	-1.144313514	0.12112956	-1.41490695	-0.554658598	1.194805594	1.158641767	0.544362965	1.102923246	0.580355277	0.64199795	0.225485005	0.352818572	0.941807871	-0.028962352
ENSMUSG00000042460	C1galt1	-1.080014193	-0.68297996	-0.447937246	-1.358463467	-0.536981992	-1.775329489	-1.160351433	0.321943879	-1.10144465	0.337379643	-0.010793492	0.564135505	-0.244287155	0.986726904	1.338242122	1.031067285	0.74772044	0.773102794	1.890879142	0.407385365
ENSMUSG00000042485	Mustn1	-0.368556003	-1.411575438	-0.812626586	0.054470222	-1.339229	-1.404515072	-0.177055326	-0.74391989	-0.606257045	-1.459186285	0.128321655	1.524171215	-0.081334614	0.987539326	1.34287901	1.286333343	1.081236609	0.843899736	0.450328709	0.705075435
ENSMUSG00000042677	Zc3h12a	-0.408886357	0.611039541	0.37232156	-0.627922289	-0.188667734	-2.214248192	-0.678468257	-0.868092624	-0.190507587	-1.717133086	1.592700591	0.907558162	1.953804193	0.355977068	0.82222417	-0.133352601	0.549648416	0.33905179	-0.599203198	0.122156433
ENSMUSG00000042700	Sipa1l1	-0.773829576	-0.103289899	-0.793988084	-0.611359771	-0.973364119	-2.498495648	-1.25336047	-0.08381971	-0.432444655	-0.253486645	1.171158708	0.879837161	-0.517048749	1.335833662	0.948625265	0.59399831	0.653833423	0.87643835	0.779249234	1.055513214
ENSMUSG00000042750	Bex2	-0.391251427	-0.772578192	-0.919248971	-0.059609314	-0.603604862	-1.223254548	-1.376773379	0.151060916	-1.547616432	-1.344366261	0.065795728	1.607841598	0.68840159	0.957698694	1.269302572	0.050656618	1.396017001	0.175710652	0.729732951	1.146085069
ENSMUSG00000043003	Rasef	-0.827504654	-1.005111853	-1.457203787	-1.082703485	-0.613633686	-0.997891517	-0.937332295	-1.082464739	-0.461193408	-1.029510209	0.794900576	0.802334928	0.979204237	1.040786001	0.964335605	0.591133175	1.056857341	1.217971384	0.920014865	1.127011521
ENSMUSG00000043019	Edem3	-0.847109713	-1.903344551	-0.787114246	-0.225300537	-0.50857506	-1.620980238	-0.125123747	-0.603778883	-0.232856249	-0.336527529	0.263109002	0.10795697	-0.75424213	1.18114464	1.141803222	0.620861879	1.523176287	1.441595872	1.55256161	0.1127434
ENSMUSG00000043091	Tuba1c	-0.111911164	0.280876954	1.427662606	0.332297157	1.038333514	-0.694366683	-2.240112348	-1.767010482	-0.845752523	-1.589545006	1.000648058	1.00234765	0.630176206	-0.354330467	0.963977436	0.077221724	0.049545442	0.012978913	0.536863403	0.250099609
ENSMUSG00000043881	Kbtbd7	0.600255664	1.129813147	-0.236548296	0.123140589	0.537647913	-1.514424443	-1.710518415	0.542840067	-0.189189233	-1.221703049	-1.112104906	-0.22755292	-1.237847417	-0.69991044	0.178210531	0.352345217	0.380529915	1.096854779	1.602856495	1.605304802
ENSMUSG00000044206	Vsig4	-1.414177314	-1.120529106	-0.58594179	-0.630683243	-0.835985334	-1.110890855	-0.679263272	-0.424929459	-1.592140405	-0.709061167	0.766595136	1.654820012	1.012995496	0.985647246	0.35408011	0.812723566	0.608370212	0.732410775	1.14817081	1.027788581
ENSMUSG00000044712	Slc38a6	-1.139141014	0.137530902	-0.016268771	0.110660071	-1.153674584	-1.137362905	-0.132938786	-1.099101296	-0.069682229	-1.826501706	-0.138197063	-0.593507712	0.749532923	0.778548286	-0.532557076	1.170600218	2.194466509	1.050186554	0.897706913	0.749700769
ENSMUSG00000044763	Trmt10c	1.552668836	1.73507709	0.784939782	1.012484358	0.196503234	-1.604439043	-1.506179914	-0.66409166	-0.214909751	-1.885611478	0.469739051	0.420505704	-0.516388457	-0.617430819	0.077972468	0.060787724	-0.838101557	1.058063337	0.134711769	0.343699326
ENSMUSG00000044783	Hjurp	-0.859927454	-1.355314038	-0.268548806	-0.685537044	-1.205683437	-1.018538447	-0.942143105	-1.035436343	-0.351288301	-1.266799709	0.120883818	0.784377795	0.786649701	1.834208747	1.109142108	0.74787272	0.85733025	0.912411365	1.0705446	0.765795578
ENSMUSG00000045038	Prkce	-0.125967737	-0.11416701	0.218789864	-0.150828619	-0.908161809	-1.373952686	-1.599521272	-1.418766693	-0.528960843	-1.403641889	1.362953417	1.48055735	-0.436596135	1.219299435	1.202721647	0.689026458	0.453032682	0.207072875	0.014688267	1.212422699
