ensembl_gene_id	gene_name	AT01_AMY_F0_D0_R1	AT02_AMY_F0_D0_R2	AT03_AMY_F0_D0_R3	AT04_AMY_F0_D0_R4	AT05_AMRY_F0_D0_R1	AT07_AMRY_F0_D0_R3	AT08_AMRY_F0_D0_R4	AT05_AMDO_F0_D0_R1	AT06_AMDO_F0_D0_R2	AT07_AMDO_F0_D0_R3	AT08_AMDO_F0_D0_R4	AT14_AMDY_F0_D0_R2	AT15_AMDY_F0_D0_R3	AT16_AMDY_F0_D0_R4	AT13_AMRO_F0_D0_R1	AT14_AMRO_F0_D0_R2	AT16_AMRO_F0_D0_R4	AT10_AMO_F0_D0_R2	AT11_AMO_F0_D0_R3	AT12_AMO_F0_D0_R4
ENSMUSG00000045414	1190002N15Rik	0.839626895	0.695685041	0.716660225	0.950575746	0.744677578	-0.071079493	-0.166401371	0.347402724	0.221550542	0.268735642	0.247345406	1.249933205	0.712267318	-0.459866055	-2.739508795	-0.85354412	-2.203104026	-0.245125002	0.017575776	-0.273407237
ENSMUSG00000048834	Vstm2a	0.962236239	1.100616434	0.603831621	0.734578431	-0.205738133	-0.164846669	-0.227091149	0.744562695	0.911544898	0.650668197	0.963583711	-0.045146013	0.47469011	-1.130580869	-1.936318627	-1.568822856	-2.050652335	0.422414901	0.577332147	-0.816862732
ENSMUSG00000050410	Tcf19	0.594048719	0.747484062	0.232201467	0.841029543	1.987609772	1.715164912	1.307598777	-0.305791956	0.366282899	-0.178738713	-1.070253482	-1.314599559	-0.022401251	-0.580935813	-0.433669231	0.422309832	-0.814396609	-1.445954956	-0.885323056	-1.161665355
ENSMUSG00000051457	Spn	0.14898998	0.732362842	0.823174981	0.891184667	0.354463844	1.546727814	1.785233957	-0.242961927	0.421550016	1.082119887	0.10165598	-0.061084713	-1.98097366	-1.012895955	-1.084302607	-1.227613598	0.140177092	-0.405293087	-0.98650394	-1.026011574
ENSMUSG00000052534	Pbx1	1.113495607	0.619550037	0.541288632	0.26747891	-1.244623504	-0.13909778	-1.263227227	1.111531516	0.773400987	0.638910119	1.19831125	0.394636551	0.31993879	-0.700841854	-1.172586971	-0.293313297	-2.643004893	0.811082971	0.194601578	-0.52753142
ENSMUSG00000052560	Cpne8	0.664570144	1.873966399	0.702281262	0.934439972	0.166564927	-0.714521956	-0.373521423	0.510983797	0.783053092	0.382470695	-0.025906388	0.396232431	0.860989153	-0.521270984	-2.715527046	-0.790263228	-1.596484161	-0.03396063	0.008320641	-0.512416696
ENSMUSG00000052974	Cyp2f2	0.899325258	0.651473563	1.222074685	1.227429069	0.703381673	0.080372702	0.856616262	-0.821544027	0.139091125	0.985861499	0.602922426	-0.713471304	-3.045351437	-0.563164681	-0.86329286	0.000899278	-0.276159688	-0.591118909	-0.015265371	-0.480079265
ENSMUSG00000054626	Xlr	1.234804146	1.174216443	0.658500798	0.959593918	-1.298417395	-0.467443908	-0.105167777	1.03057577	0.363291339	0.42323541	0.483022162	-1.048874892	-0.605749646	-0.016700926	-0.278964897	-0.944130876	-2.56066001	0.669256612	1.093330402	-0.763716673
ENSMUSG00000055044	Pdlim1	-0.540770223	0.613824674	0.777046364	0.397730525	0.682905693	1.096049678	1.176202735	-0.274195035	0.534695426	0.605888478	-0.206074982	0.234890564	-0.172357819	-0.200699374	-2.353299666	-0.372851928	-2.775425823	0.307316054	0.097926204	0.371198453
ENSMUSG00000055612	Cdca7	0.771254762	0.946742429	0.799526931	0.795901235	-0.163431282	0.316702859	0.589565044	0.451768251	0.26537221	0.491709921	0.143894569	-1.911165702	-3.277145318	-0.271786712	-0.27198912	0.502499596	0.513481348	-0.293945485	-0.233437815	-0.165517721
ENSMUSG00000055782	Abcd2	1.82956804	1.108512563	0.633188083	0.838820724	-0.077510989	0.58109291	-0.378880167	0.294218754	0.24448844	0.41663843	0.745471002	-0.254011245	0.447060665	-0.27948077	-2.100995786	-0.382356879	-2.544741854	-0.18143784	-0.697288012	-0.242356068
ENSMUSG00000055943	Emc7	0.315311988	0.671319418	0.630375496	0.020178517	0.972015968	0.282907724	1.004722268	0.678679003	0.537466864	0.284854724	-0.153282389	0.489778855	1.767400217	0.065998939	-1.610872517	-2.209653413	-0.443467536	-0.639840388	-1.045546205	-1.618347533
ENSMUSG00000056234	Ncoa4	0.481419197	1.428302677	0.578811751	0.502863362	0.780331183	0.780714158	-0.066459722	0.721851482	0.69200969	0.527117492	0.782204085	-0.764280811	-0.627753478	-0.170119781	-0.790354673	-0.721998997	-3.19117771	-0.354526263	-0.737184672	0.14823103
ENSMUSG00000056999	Ide	0.284125475	0.523623437	0.417769068	1.023897201	1.012049063	1.813314609	0.98346486	-0.331538635	-0.169521114	0.179881582	0.05355941	1.398736043	0.508722142	-1.367981013	-1.63806241	-0.943873243	-1.535373459	-1.047514363	-0.287356372	-0.877922281
ENSMUSG00000059447	Hadhb	1.08453036	1.182862029	1.010836669	1.204134856	1.335346345	0.464663524	0.349330201	-0.604568459	-0.218200753	0.745005026	-0.783676533	-1.236209681	-0.157167833	-0.487437371	-1.282896765	-0.442213295	-2.527367143	-0.217551184	0.374469576	0.206110431
ENSMUSG00000059791	Nrm	1.353286225	0.226021437	0.586248599	0.93100205	1.425996412	0.71565718	0.845921581	0.041003416	0.544906995	0.924910853	0.601592143	-0.516932445	-1.515388486	-1.444953027	-1.71669336	0.411974898	-0.347995316	-1.205160825	-0.763814816	-1.097583514
ENSMUSG00000061013	Mkx	1.494020918	1.059341	1.080820277	0.642567196	-1.370913819	0.233788081	-0.50411767	-0.026952085	0.41567711	1.214993262	0.294739463	-0.293959107	0.522322291	-0.11659532	-0.760236185	-1.644650966	-2.422585806	0.414924688	0.339428319	-0.572611647
ENSMUSG00000061815	Rufy4	0.474832811	0.959944344	0.740248273	1.224064384	0.305365855	1.570590456	0.583683603	0.392052954	0.517752414	0.585269736	-0.113372508	-1.724712378	-0.61225663	0.195721369	-2.436246531	-0.563749099	-1.223864992	-0.341542959	-0.871463525	0.337682423
ENSMUSG00000061859	Patj	0.838831458	0.889379857	0.774409438	0.905105834	0.656249611	0.010037681	0.805864134	0.193483532	0.18898937	0.598015782	0.059945463	0.627167867	0.363748369	-0.518303665	-2.629789016	-1.139073239	-2.25309786	0.300850848	-0.042914741	-0.628900721
ENSMUSG00000063015	Ccni	1.742721626	1.035915372	1.048757793	0.566515878	1.078386859	0.327991515	-0.062596911	-0.12194173	0.267667647	0.711320059	0.463853071	-1.259826928	0.096161337	-0.866689538	-1.727838789	-0.608760115	-2.292336656	-0.084317677	0.273669555	-0.588652368
ENSMUSG00000063171	Rps4l	1.336531558	0.683609856	1.272728021	1.00023776	-0.885416005	-1.059218614	-0.221335619	-0.080643414	0.599224573	1.294622997	-0.046452983	-0.352711606	1.282619991	-0.060694555	-1.275517379	-2.010346614	-1.32452019	-0.391261146	0.731579523	-0.493036153
ENSMUSG00000064065	Ipcef1	0.431277716	0.979354352	0.634950051	1.006159037	0.973261666	1.200535258	1.05943707	-0.429637579	0.097921987	0.347969311	-0.082918946	0.031826242	0.367930506	-1.167638757	-1.959510474	-0.077044822	-2.547450258	0.159732244	-0.181879108	-0.8442755
ENSMUSG00000070868	Skint3	1.372784401	0.7575621	0.449427603	0.967135414	1.172249831	0.899212586	0.678618601	-0.337471678	-0.252338568	-0.629870978	-0.409847002	0.223746823	-0.076925844	-0.670736166	-2.092205908	-0.802481247	-2.301194651	0.425093089	0.953382712	-0.326141119
ENSMUSG00000072437	Nanos1	-0.378637783	0.744404969	0.291601696	0.515242001	1.958496944	1.223784092	1.52862879	0.141161372	0.210342968	0.484573846	0.706964804	-0.323302374	-1.583479061	-1.342744471	0.485099343	-0.843824299	-0.937874687	-0.523607932	-0.870364082	-1.486466135
ENSMUSG00000073643	Wdfy1	0.811990008	1.018278896	0.818670443	1.443844927	0.826227888	0.891257628	1.471603076	-0.859782697	-0.328562139	0.236502465	-0.600319178	0.692115351	0.871097838	-0.720263834	-0.609225559	-0.88118611	-1.627524873	-0.885320762	-1.334500892	-1.234902477
ENSMUSG00000074342	I830077J02Rik	2.20761876	1.267503263	0.740894329	1.194217235	0.243303551	0.351804259	-0.028961176	-0.157179813	0.859885686	0.694067719	-1.590183243	-0.474943332	-0.245594032	-0.223296866	-0.917451822	-0.659858219	-1.995320647	-0.233248036	-0.067155303	-0.966102311
ENSMUSG00000074364	Ehd2	0.645691459	0.828400748	0.662326948	0.682734004	1.119508484	0.233859081	0.609028917	0.518753897	0.522663765	0.264172646	0.534910749	-0.887650952	0.180258884	-0.976195595	-3.031157484	-0.996634005	-0.535878343	0.667895543	0.247910613	-1.290599358
ENSMUSG00000079164	Tlr5	0.403080906	0.765644022	0.608181647	0.308260439	0.765486967	0.452258563	0.090586712	0.722355002	0.640550577	0.653554882	0.739853983	0.335979503	-0.021244295	-0.220635242	-2.886034959	-1.011120834	-2.297780568	0.265350939	0.132566346	-0.44689459
ENSMUSG00000086564	Cd101	1.088552431	0.68034342	0.678660317	0.942000973	0.240891289	0.500420697	-0.302758305	0.028985187	0.267715492	0.220033223	-0.574742201	0.779361582	-0.038196599	-0.336647502	-3.548492273	-0.797947287	-0.773017937	0.243879358	0.73742638	-0.036468247
ENSMUSG00000000149	Gna12	-2.045215994	-1.827466245	-0.486663717	-0.969892988	-0.096887773	-1.057944299	-0.222873194	1.103579401	0.390549499	-0.272649909	1.382304898	-0.083079699	-0.827005581	0.815790957	0.826739363	0.315273865	1.623117091	0.178770075	0.331243936	0.922310315
ENSMUSG00000002831	Plin4	-1.220377912	0.249040575	-0.275949864	-1.185031131	0.066133964	-0.028644671	-0.460459959	1.458052729	1.37718252	0.624993504	1.088636574	-1.986691672	-1.986691672	0.347638462	-0.331385323	0.068042738	-0.112583015	1.067582368	0.845719834	0.394791951
ENSMUSG00000003665	Has1	-0.533643539	-0.856060851	-0.004086917	-0.725530425	-1.443571187	-1.443571187	-0.688366735	0.629515623	0.201429467	0.063751517	0.932383489	-1.443571187	-0.82645574	0.717360199	0.007151104	0.832840274	1.030934097	2.390985018	0.776929686	0.381577292
ENSMUSG00000013584	Aldh1a2	-1.350631613	-1.011219329	-0.548223403	-0.95477045	-3.114553518	0.252017947	-0.436629826	0.484516201	0.42346359	0.343013791	0.137249851	0.454461311	0.143394491	1.112198935	0.464018627	0.405020893	0.802259993	0.839571784	0.910110094	0.644730631
ENSMUSG00000018427	Ypel2	-2.202072404	-1.209418969	-0.980921136	-0.895217655	-0.12806935	-0.870008235	-0.648611723	1.301585911	0.400656759	-0.761092216	0.719002865	0.539718814	1.107690291	1.10287745	0.941573987	-0.31291986	-0.427534053	0.945012496	-0.030727007	1.408474036
ENSMUSG00000019577	Pdk4	-0.801496876	0.601757375	-0.434734118	-0.070791238	0.006191114	0.514866745	-1.170164796	1.297734651	1.030193293	0.772732633	0.561528144	-0.219694689	-0.879641326	0.064703988	-2.173003692	-0.892601558	-1.247319742	1.780365126	1.197933869	0.061441096
ENSMUSG00000019852	Arfgef3	-0.33261542	-0.999911028	-0.495678361	-0.491586543	-0.999911028	-0.999911028	-0.617422624	1.617105724	1.42969162	1.432746784	0.944625609	-0.999911028	-0.999911028	-0.289244423	-0.489721875	1.134397209	-0.999911028	1.369121482	0.951872064	-0.163825077
ENSMUSG00000020121	Srgap1	-1.094710324	-0.202830394	-0.472610945	-1.300034074	-0.533278894	-0.922677962	-0.724466735	1.164914755	0.494653251	0.504198884	0.756017459	-2.159795878	-1.251348964	0.745961333	0.949088071	0.637998517	0.139890982	1.166314863	0.859614767	1.243101287
ENSMUSG00000020654	Adcy3	0.258896484	0.185224536	0.602872934	0.427003382	-1.283217014	-0.640920903	-0.41273052	1.245788515	1.15407451	0.583416575	1.474316474	0.049515073	-0.328199156	0.082988748	-1.468501849	-1.25025571	-2.288198054	1.116388455	0.624962115	-0.133424597
ENSMUSG00000021136	Smoc1	-1.38231892	-1.04040892	-1.345478256	-1.339168514	0.723941778	-1.631505157	-1.36992407	0.909810142	0.267597484	-0.002269947	0.953728339	0.342757742	-0.028643895	0.405262962	-0.003899087	0.190550576	1.411416562	1.005156286	1.379729638	0.553665258
ENSMUSG00000022235	Cmbl	-0.87448266	-1.098161696	-0.500517657	-0.899981056	-1.460518884	-0.73244643	-0.376080616	1.541478803	0.726110579	0.047444412	1.018686503	-0.628903461	-0.726124571	0.785109396	0.005847973	-0.861529471	-0.424750899	1.577311406	1.678588687	1.202919643
ENSMUSG00000023868	Pde10a	-0.081336747	-0.458659342	0.435572506	0.087429092	-1.603234693	-0.029250058	-1.76806111	1.054868299	1.264018305	0.137291614	1.101594195	0.355649284	0.502061094	-0.050962548	-1.471973021	0.114824924	-1.919557659	1.328217437	0.966657845	0.034850582
ENSMUSG00000024140	Epas1	-0.074365218	-0.826884814	-0.457620361	-1.105473046	-1.23499133	-0.233015243	-1.475092891	1.85528651	1.280743511	0.712439414	1.758109294	-1.216733331	0.069887201	0.512327518	-0.812207904	-0.309586579	-0.361692322	1.260681643	0.29127272	0.366915228
ENSMUSG00000024768	Lipf	0.032635211	0.489017951	0.047729932	0.277750028	-0.851321907	-0.159386198	-0.439525647	1.530894635	0.954071139	0.472709778	0.89438941	0.176037424	-0.877180931	-0.098092559	-0.563275096	-1.282700252	-2.896569297	0.775627467	1.280351634	0.236837278
ENSMUSG00000024897	Apba1	-2.021650168	-0.74559769	-0.769589515	-0.813295168	0.556474707	-0.392874234	-0.205454707	1.214891267	1.042311503	0.857603263	1.666970649	0.692248414	0.487571875	-0.361284818	-0.310068923	-0.843193152	-1.829082545	1.129744338	0.457108778	0.187166125
ENSMUSG00000025034	Trim8	-0.755587777	-0.476857583	-0.487542567	-0.841161912	-2.452282212	-1.374444085	-0.794808784	0.530127386	0.115855495	-0.386477663	0.219757562	1.530222028	0.723094732	1.30426586	1.208227316	-0.510194488	0.209843337	0.97823569	0.35625955	0.903468115
ENSMUSG00000025511	Tspan4	-1.141969141	-0.759883086	-1.017394777	-1.555695146	-0.896863589	-0.823168562	-0.381897687	0.89648172	0.826539541	-0.248386249	0.740746938	-1.247369885	-0.364382845	0.367244601	1.494598782	0.779170634	1.893853002	0.711423312	1.040454604	-0.313502168
ENSMUSG00000025854	Fam20c	-1.728511969	-0.72355717	-0.725884341	-1.420636535	-1.267968006	-1.119414686	-0.866076579	0.976251906	0.758890033	0.098998088	0.892624954	-0.436328515	0.19820493	1.351814259	1.752116484	0.096236495	0.220042298	0.670738277	0.110405138	1.162054937
ENSMUSG00000026246	Alppl2	-0.878144136	-0.456590153	-0.08318535	-0.288584372	-1.571768666	-0.351912873	-0.868953955	1.314594991	0.855108	0.299801149	1.484905065	-1.571768666	-1.571768666	0.518662718	0.423685576	0.016404553	-0.64822249	1.323798719	1.305306671	0.748631884
ENSMUSG00000026278	Bok	-1.772230717	-1.813830755	-0.998871373	-0.339444263	-0.224721234	-0.776291822	-0.525691982	0.910835168	0.755250026	-0.317657233	0.758406809	-1.022811195	-0.327820588	0.954004378	-0.289151253	0.959738867	1.920877076	0.612282281	0.507624258	1.029503552
ENSMUSG00000026458	Ppfia4	-1.165188992	-0.871457291	-0.327717761	-1.165188992	-1.165188992	-1.165188992	-1.007852457	0.462445008	0.446050928	0.285636827	0.578535629	-1.165188992	-1.165188992	0.97471256	1.269389552	0.950426499	1.424633057	0.818454108	0.960055063	1.027822231
ENSMUSG00000026478	Lamc1	-0.671394998	-0.213351507	-0.199517136	-0.231460487	-1.289666855	-1.982313951	-1.659992354	0.600865164	0.747923405	0.572258515	0.816086829	-0.149516669	0.104290788	0.952663406	1.299626475	0.797941421	-1.655731742	1.115644935	0.105268438	0.940376323
ENSMUSG00000026834	Acvr1c	0.639379097	0.530632636	0.289332214	-0.656044367	-0.485784254	-0.496747236	-0.695360552	1.547138597	0.896547591	0.313351327	1.309477134	-2.162328198	-1.115472095	-0.545850607	-1.412566962	-0.554324348	-0.325532046	1.24412611	1.181561812	0.498464149
ENSMUSG00000026986	Hnmt	-1.944360318	-1.732717869	-1.248937866	-1.291722266	0.771766413	0.032289432	0.77770331	0.742029771	0.383181098	-0.148703404	0.542996432	-1.167238907	-0.960382784	0.624494619	0.277714059	0.790571123	1.283709475	0.751808722	0.888330745	0.627468214
ENSMUSG00000027646	Src	-2.016151057	-1.06638283	-1.065841133	-1.048324715	-1.100759392	-0.681478741	-0.221125825	0.815100802	0.610350032	0.281487034	1.429322807	0.113002011	0.046056273	0.53130178	0.703154009	-0.95514993	1.135765414	1.142117304	1.531859167	-0.184303011
ENSMUSG00000028108	Ecm1	-2.09321901	-1.12943814	-0.702370919	-1.248412729	-0.523629218	-0.34779798	-0.403150394	0.976366389	0.596182726	-0.274272846	0.786364894	-1.45773683	-0.344335218	1.166105071	1.257853301	0.321171728	0.325784886	1.114556478	0.731431343	1.248546467
ENSMUSG00000028111	Ctsk	-0.535502273	-0.416448699	-0.12189949	0.236820008	0.496719252	0.189208898	0.595607682	1.872098219	1.073383943	0.195552883	0.948763098	-1.191526959	-1.246701432	0.371164244	-1.146644737	-0.608952542	-2.484052313	0.956670075	0.509009005	0.306731136
ENSMUSG00000029470	P2rx4	-0.885905807	-1.232952981	-0.387203546	-0.756450675	-1.293005601	-1.388603058	-0.348481612	1.026683772	0.268291842	-0.39357761	1.062397805	-1.084609412	-0.879025219	0.849416893	2.23556031	0.483513001	0.875389808	0.687870611	0.465199272	0.695492207
ENSMUSG00000029596	Sdsl	-0.623897609	0.220664556	-0.787292381	0.298222702	-1.292551152	-1.292551152	-0.613589102	0.590606934	0.488457555	-0.165708346	0.016663654	-1.292551152	-1.292551152	-0.580438353	0.626143044	1.615848586	2.108438535	0.444285047	1.481045012	0.050754775
ENSMUSG00000030017	Reg3g	0.794709657	1.705221215	1.074816303	0.707954568	-1.336492888	-1.336492888	-1.336492888	-1.336492888	0.726953205	0.819875664	0.232477175	-1.336492888	-1.336492888	-0.666546157	0.325704701	0.675523457	0.051666695	0.531383843	0.503456664	0.53576034
ENSMUSG00000030020	Prickle2	-0.695091833	-0.09097148	-0.113803483	-0.535988824	-1.632620285	-0.84160132	-0.596485217	1.493047239	1.08899238	0.362853331	2.060030849	0.908884665	-0.247367303	-0.050224957	-0.353130912	-0.247374463	-2.131430275	0.887865038	0.443537867	0.290878982
ENSMUSG00000030259	Rassf8	-0.803296843	-1.373827585	-0.722701515	-0.618239449	-2.445960563	-1.150939319	-0.999979337	0.530564156	0.468239171	0.942542565	0.948334159	0.648903563	-0.004829127	0.824750949	0.982343267	-0.208576437	0.657321404	1.415903862	0.512874632	0.396572448
ENSMUSG00000030930	Chst15	-0.653247443	-0.486703005	-0.244791931	0.394014762	-0.592866012	-0.527060223	-1.933532738	0.457992135	0.184752611	-0.147586226	0.24814234	1.80459026	1.825858195	1.133908465	-1.809331742	-0.187333705	-0.813088188	-0.11362034	0.229136417	1.23076637
ENSMUSG00000031502	Col4a1	-1.068055137	-0.126288938	0.012923238	-1.228432139	-1.03033907	-0.876724114	-0.856813118	1.158206436	1.052157853	0.662981169	1.320185655	-2.350967452	-0.869257309	0.59827916	0.172743502	0.646808022	0.468554718	0.918948901	0.777762647	0.617325977
ENSMUSG00000031503	Col4a2	-0.935691151	-0.007077577	-0.088339781	-1.487067084	-1.295060232	-1.568121088	-0.92920313	1.270887678	1.046530538	0.588915182	1.333199151	-1.335378336	-1.002934317	0.583477501	0.117503659	0.644271952	0.537747634	1.028788733	0.896548544	0.601002126
ENSMUSG00000031765	Mt1	0.85206049	-0.396453839	0.805736557	0.841331566	-1.067369395	-1.119195361	-0.203300788	0.922143181	1.459207458	0.864721801	0.32759532	-0.262683655	-2.038843565	-0.119210085	-0.594019005	-1.674657019	-0.464116604	0.680553306	1.518448172	-0.331948533
ENSMUSG00000032013	Trim29	-0.036894734	0.185201978	0.431543905	0.150984995	-2.385152894	-1.468347411	-1.879266442	0.646524249	0.691179533	0.928882607	-0.522530251	0.33359894	0.654446778	0.652386388	-0.605789324	-0.8880795	0.177209074	1.087797568	1.315005881	0.531298659
ENSMUSG00000033082	Clec1a	-1.180589784	-0.529333993	-1.051321268	-1.448164173	-0.25723375	-0.536654854	-0.771716371	1.193190186	0.497392655	-0.207585439	1.10774363	-0.742534589	-1.939372488	0.948718099	1.306521839	1.202283224	0.788963902	0.564794204	0.097555507	0.957343463
ENSMUSG00000033377	Palmd	-0.492511115	-0.00757572	-1.022734149	-1.189105368	-0.280194467	-2.045553956	-0.77744593	1.282822547	1.069488794	0.449107494	0.99169493	-2.045553956	0.128702543	0.212254992	0.643628591	0.316090339	0.41614615	1.242927705	0.980433618	0.127376958
ENSMUSG00000033788	Dysf	-1.575494164	-0.487140699	-0.827981217	-0.91400202	-0.521234344	0.299351895	-0.031825117	1.617170225	0.554395074	0.497033984	1.681939087	0.682415129	-0.955183172	0.5710307	-1.384674161	-0.300943855	-1.439271169	1.25197743	0.305515268	0.976921127
ENSMUSG00000034641	Cd300ld	-0.775856997	0.312863971	-0.422870895	-0.652585957	-0.102224793	0.419267912	-0.623136735	1.291269246	0.901259042	0.359439658	1.905345812	0.339501732	-0.470580102	-0.049552823	-1.661376102	-0.902775472	-2.04393609	1.054026656	1.285328728	-0.163406792
ENSMUSG00000034926	Dhcr24	-0.3148447	-0.184351765	-0.026080349	-0.034729235	-2.092098511	-1.058994761	-1.873318849	0.214413354	0.184961291	0.136631119	0.080675803	-0.771990818	-0.963257	1.507955339	1.34321904	0.533727742	1.0285594	0.678516169	0.081239916	1.529766816
ENSMUSG00000035168	Tanc1	-0.883610082	-0.952752063	-0.952236868	-1.711717843	-0.258522126	-1.433712894	-1.068229085	1.006011627	0.695786715	-0.132889353	1.244557266	-0.749193799	-0.658620294	1.290658466	1.186347594	0.34737389	0.146866999	1.160923594	0.63130916	1.091649095
ENSMUSG00000035413	Tmem98	0.137572318	-1.109964628	-0.67106693	-1.109964628	-1.109964628	-1.109964628	-0.777036416	1.454850095	1.589139192	0.812147848	1.801950751	-1.109964628	-1.109964628	0.533086869	0.424795857	-0.124598204	0.171767755	0.273037176	1.175603264	-0.141461809
ENSMUSG00000035441	Myo1d	-0.907696818	-0.663862891	-0.298171557	-0.973183385	-0.683979469	-1.963536667	-1.396564875	1.523882135	1.009599015	0.489278902	1.513601226	-1.130731831	-0.419405224	0.612824798	0.521963369	0.623285216	-0.247100683	0.795138511	1.018778786	0.575881442
ENSMUSG00000035934	Pknox2	-1.138605605	-0.651100823	-0.19530102	-1.138605605	-0.579443115	-1.138605605	-1.138605605	1.491504633	1.00775521	-0.250928514	1.482074152	-1.138605605	0.517139932	-0.483881935	-0.540866713	-0.208588743	0.850982625	1.490157146	1.546224762	0.217300429
ENSMUSG00000036103	Colec12	-0.168838033	-0.858896976	-0.696520683	-0.193351957	-1.866023578	-0.378773995	-1.724459281	0.642941924	0.288852177	-0.323993195	0.401702157	-0.138185794	0.767801942	1.256112524	0.952236253	-0.269951885	-1.497350315	1.517213617	1.050095422	1.239389676
ENSMUSG00000036545	Adamts2	-1.392503206	-1.46156345	-1.070654577	-1.279872454	-1.026080334	-0.848331341	-0.445359722	0.71275764	0.323423045	-0.412544012	0.414925816	-0.455547328	0.557510942	1.229458603	-0.403610621	0.452582063	1.080825331	1.732734677	1.045731331	1.246117596
ENSMUSG00000036667	Tcaf1	-0.666075032	-0.253004843	-0.144901703	-0.321526742	-1.26658196	-1.595918501	-1.308811666	1.498991695	1.04443516	0.678860319	1.359216725	0.633112409	0.863913493	-0.10064668	-0.102717429	-0.425968718	-1.923225618	1.10709798	0.742243183	0.181507926
ENSMUSG00000037492	Zmat4	-1.401362926	0.159109568	-0.057482599	-1.255343389	-0.319868489	-1.298963511	0.065875729	1.679659986	1.128638774	0.588354821	1.424660872	-0.143702112	-1.875697738	0.115935086	-0.177573937	0.038719201	-1.065557579	1.282036691	0.859197801	0.253363749
ENSMUSG00000038418	Egr1	0.231158642	-0.553516165	-0.553063286	-0.292279959	-2.093146289	-2.108618828	-1.21074266	0.113561681	0.589046377	0.775749323	1.056797255	0.842738958	-0.202286807	0.648100649	0.290984729	0.820558597	-1.082997232	0.8944528	1.300170724	0.533331494
ENSMUSG00000039607	Rbms3	-0.898039907	-1.403099906	-0.474806181	-1.291685443	-0.979404038	-1.904570335	-1.259964313	0.570548501	0.603945352	0.017849066	0.85094056	-0.311031233	-0.004047206	1.285851033	1.379083377	0.80674015	0.649791559	0.588904476	0.664623762	1.108370726
ENSMUSG00000040584	Abcb1a	-1.205233046	-1.334359213	-0.66731181	-1.709054914	0.10845208	-1.789285318	-0.64334187	1.03061328	0.918549944	0.489534813	1.102677657	-0.310278377	-0.215236972	0.790002195	0.988193269	0.990673416	-0.821689471	0.765986016	0.378859846	1.132248475
ENSMUSG00000040606	Kazn	-1.563753219	-0.211555926	-0.231771657	-0.489010004	-0.609238495	-2.500722503	-0.941086685	1.86410764	0.553833429	0.637843492	1.153679191	0.341227131	-0.986950576	0.350080277	0.269917394	-0.120099561	0.886953482	0.940114294	0.307030765	0.349401533
ENSMUSG00000041642	Kif21b	-0.905818549	-1.181135123	-0.72581961	-0.791998639	-1.799036492	-0.921476932	-1.208323981	0.84540911	0.438552219	0.284261133	0.490073038	-0.823279683	-0.828638751	1.067497151	1.139946336	0.631974017	1.239242377	1.058476025	0.90168957	1.088406783
ENSMUSG00000041729	Coro2b	-0.830038288	-0.68372584	-0.296936389	-1.169312936	-0.873861076	-0.126657273	-0.252007637	1.338015419	0.930987078	0.134622939	1.515015536	-1.296045555	-0.742569616	1.060139741	-0.350657108	-0.739342471	-1.276556855	1.769087313	0.895715648	0.994127368
ENSMUSG00000046338	Gpat2	-0.706451271	-0.706451271	0.489279614	-0.706451271	-0.706451271	1.025260231	-0.706451271	1.555241743	2.156494074	1.502888975	1.661470445	-0.706451271	-0.706451271	-0.706451271	-0.175739074	-0.191844467	-0.706451271	-0.252087565	-0.706451271	-0.706451271
ENSMUSG00000047139	Cd24a	-1.348971263	0.375887612	0.14769874	0.081802394	0.239476874	0.181555205	-0.337943403	1.486627695	1.329982111	0.254005607	1.377873064	-1.296335521	-1.399857886	0.036386057	-1.939292156	-0.270642959	-1.133116089	1.21478565	0.753757388	0.246320881
ENSMUSG00000047731	Wbp1l	-1.499881949	-1.331108763	-0.797325558	-1.037905428	-1.781948854	-1.066452734	-1.264535551	0.620785104	0.418741735	0.194440526	0.75198073	0.112318458	0.688231577	0.746031456	1.383557753	0.490012506	1.070426361	0.707328221	0.605292682	0.990011728
ENSMUSG00000050390	C77080	-2.038177814	-0.646825325	-0.191407893	-0.572735724	-1.277282629	-0.114803615	-0.671891808	1.36411184	1.061112281	0.46166616	1.713936387	-1.461346954	-0.052956013	0.704585122	0.265920495	-0.685005509	-0.470509801	1.110572019	0.559198259	0.941840521
ENSMUSG00000050530	Fam171a1	-0.95842826	-1.049348863	-0.468594882	-0.642675433	0.633806581	0.421928573	0.412601015	1.16735182	1.074525304	0.347729906	1.731608882	-0.916038786	0.328704422	0.227834291	-1.016827408	-0.044158819	-2.555143134	1.17778525	0.095155016	0.032184526
ENSMUSG00000052477	C130026I21Rik	-1.300467961	-0.372969552	-0.623085464	-1.080364425	-1.032696913	-1.331176011	-1.059120839	0.71214699	0.491377928	-0.32671274	0.77689371	-0.419367275	-0.826149583	1.26133756	1.844774026	1.067526186	-0.612919479	0.698223975	0.885477083	1.247272783
ENSMUSG00000052688	Rab7b	-0.579425466	-0.726750912	-0.797472345	-0.86942604	-0.939137599	-1.754667707	-0.335545013	1.05598357	0.177389184	0.299788404	0.40442461	-0.6016653	-0.311514731	1.036657946	1.331585391	0.031008459	-1.486192724	1.017883632	1.328822019	1.718254621
