ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC034_T3_B_AMD_R1	SC035_T3_B_AMD_R2	SC036_T3_B_AMD_R3	SC037_T3_B_AMD_R4	SC038_T3_B_AMD_R5	SC034_T3_B_AMR_R1	SC035_T3_B_AMR_R2	SC036_T3_B_AMR_R3	SC037_T3_B_AMR_R4	SC038_T3_B_AMR_R5
ENSMUSG00000013523	Bcas1	0.565921213	0.621043942	0.046934192	0.586748307	0.409413238	2.711980928	1.103758991	0.967006047	1.130716651	-0.296291861	-0.58327875	-1.112191659	-0.628768343	-0.985581974	-0.916199765	-1.240507951	-0.608463973	-0.258234651	-0.746964086	-0.767040496
ENSMUSG00000013629	Cad	0.969409509	1.444674766	0.979625252	0.968405982	0.649012833	0.902184524	1.08472283	0.961949985	0.310587904	-0.007369873	-1.133054719	-1.451120773	-1.051756849	-2.06871454	0.072660199	-0.205056647	-0.455497741	-0.968573744	-0.794020729	-0.208068168
ENSMUSG00000013698	Pea15a	1.095665448	0.73294865	0.568808386	1.181430384	-0.175445702	0.527531025	0.181837995	1.086906477	1.150421158	0.641236986	-1.017554411	0.195407091	-1.382301929	-1.618296044	-0.418471858	-0.493261991	0.466371163	-0.919712493	-2.238443469	0.434923134
ENSMUSG00000015112	Slc25a13	0.937207905	0.986333324	-0.21443576	0.813263446	0.989722703	1.361677041	-0.067824748	1.286765467	1.406313687	0.138480514	-0.616223462	-0.792821998	-1.193466769	-0.95922271	-0.685875293	-1.605956199	-0.538936424	-1.486397723	-0.593155628	0.834552628
ENSMUSG00000015165	Hnrnpl	0.829640601	-0.190049903	0.584077928	0.880860912	1.867257798	-0.25917582	1.460602106	0.90856638	-0.168803287	0.957236914	0.18005347	-1.554147695	-1.266070039	-1.381352968	0.202737703	0.279008727	-0.781408948	-1.365423621	-1.064976322	-0.11863394
ENSMUSG00000015189	Casd1	0.741076514	0.330539852	0.154953859	1.09823712	1.098589866	1.049362017	0.043259118	0.888500292	0.891852163	2.067148052	-0.953748605	-0.324154134	-0.27649912	-1.030433755	-0.845495976	-0.526350029	-0.566118875	-1.127300325	-1.869576848	-0.843841187
ENSMUSG00000015202	Cnksr3	1.175834807	0.379414461	-0.077294322	0.544267101	-0.051276628	0.843182612	1.273679113	0.661610858	1.551236793	1.694784025	-0.955715868	-1.760051266	-1.239993227	-1.376306549	-0.467575988	-0.157373871	-0.501965639	-0.742139324	-0.000627426	-0.79368966
ENSMUSG00000015243	Abca1	-0.797717684	0.617731769	0.933495891	-0.215932747	0.560886083	0.46177802	1.552814173	1.014982402	0.946524841	1.860110965	-1.607927034	-1.440615579	-1.217035073	-1.095425652	-0.910207645	-0.279566668	-0.027437918	-0.63868927	-0.003389204	0.28562033
ENSMUSG00000015501	Hivep2	0.116432234	0.821795259	0.502593641	0.672064765	0.329247153	1.30222503	0.963688541	0.549864849	-1.196198491	2.415500669	-0.016137736	-1.459378814	0.160498675	-0.807772848	-1.528054483	-0.325945526	-0.642874921	-0.441666485	-0.235798153	-1.180083358
ENSMUSG00000015749	Anp32e	0.676242183	0.775070282	-0.079092579	1.200202382	0.476441841	-0.071824424	0.834564368	0.215595805	0.965268324	2.075185381	-0.003658615	0.625082384	-1.247201895	-1.23242546	-0.262249334	-0.393442474	-0.222380479	-1.655565858	-1.671758463	-1.004053369
ENSMUSG00000015776	Med22	0.825906532	0.753749282	1.210366614	1.111796774	0.801038635	0.942059204	1.413245492	0.084254976	1.082276065	-0.057876424	-0.966633391	-0.374510855	-1.783376849	-1.26120652	-1.469909425	-0.681903616	0.469656056	-0.927483065	-0.811779462	-0.359670024
ENSMUSG00000015829	Tnr	1.133867164	0.548625071	1.213110559	1.162493966	0.761214075	0.2660144	0.89564265	0.79640564	-0.536174237	1.238053159	-0.84911824	-0.122127053	-1.458010479	-1.780886824	-1.594067077	-0.807764203	0.347572061	-1.147071906	0.060292115	-0.128070845
ENSMUSG00000015880	Ncapg	0.690895656	0.080601498	1.135063049	0.230857254	0.508009958	0.81135085	0.84386438	0.806079012	1.424509766	1.694777346	-1.71138792	-0.690405727	-0.924807987	-1.074431235	-0.847840137	-0.387959842	0.494692949	-0.629802447	-1.396812962	-1.057253463
ENSMUSG00000015932	Dstn	0.957262212	0.671406505	0.830176078	1.04390479	0.089259808	0.555020421	-0.151112438	1.306037516	1.814295551	0.663604516	-0.685569771	0.503736	-0.771564649	-1.314838221	-0.928297554	-0.677759279	-0.098101067	-1.247834921	-1.937760705	-0.621864792
ENSMUSG00000015981	Stk32c	1.19757502	0.834631976	1.110921857	0.826629709	1.135047386	1.021067438	0.759976193	0.005639414	0.847736756	-0.95234711	-1.009470078	-0.62868235	-1.920511171	-0.202844779	-1.874078741	0.512507308	-0.327191434	-0.474129343	0.199319271	-1.061797323
ENSMUSG00000016194	Hsd11b1	0.754755038	0.67202727	0.663538885	0.765480321	1.14411428	1.163473076	0.988901437	1.279131607	0.971246055	0.983924194	-1.021194317	-1.241731526	-1.174990035	-1.421189524	-0.640132882	-0.490087886	-0.916007282	-0.803032565	-1.183394236	-0.49483191
ENSMUSG00000016382	Pls3	1.160552455	0.464859151	0.521686637	0.98762354	0.160503159	0.991076186	0.021816367	0.119464258	0.47387461	0.259816842	-2.230511455	-1.430348129	-1.195907577	-0.356971276	-1.297654193	-1.402525266	1.39879303	0.227379547	0.596302005	0.53017011
ENSMUSG00000016552	Foxred2	0.791562831	0.580921249	0.783038565	1.136075093	0.536635954	-0.337064819	1.677694822	0.888793191	0.661864948	1.475958343	0.005340689	-0.560268731	-0.947328206	-1.152272659	-0.929817178	-0.025172604	-0.460535996	-1.441085228	-1.01546471	-1.66887555
ENSMUSG00000016559	H3f3b	0.774042096	0.5195637	0.245967134	0.375441967	0.160208545	0.679892929	0.807068076	1.562103275	1.945044765	0.312598073	-1.204695972	-0.332264914	-1.142908015	-1.448255377	0.544685063	-1.673943072	-0.521049124	-1.211345942	-0.738850637	0.346697429
ENSMUSG00000017132	Cyth1	0.318101122	-0.406951575	-0.642511048	0.981146453	1.778918017	1.46571443	1.431350107	0.447064242	0.456264949	1.474307841	-1.325074732	-0.509510555	-1.188571514	-0.21315653	-0.63074343	-1.471991439	0.007361805	-0.469562038	-0.868417388	-0.63373872
ENSMUSG00000017146	Brca1	0.353480295	0.199979142	0.569387295	0.205738545	-0.042512588	1.793639336	1.280593284	1.492414164	0.213772149	1.835147998	-0.418806062	-0.232607475	-0.455078619	-1.187322498	-0.144622219	-1.140383819	-1.263352564	-0.835004844	-1.242154414	-0.982307107
ENSMUSG00000017264	Exosc10	0.597083719	0.057865378	-0.059591403	-0.120352682	0.813036762	1.956613401	0.636335751	1.365021307	1.469711495	1.144637722	-0.074647763	-1.001448431	-1.444294958	-0.915458459	-1.364893777	-0.447906676	-0.094198835	-1.041181003	-1.066419259	-0.409912289
ENSMUSG00000017418	Arl5b	1.011744648	0.969115247	1.180566061	0.597603321	1.113269213	0.620159102	0.814473017	0.580732867	-0.107064262	1.551960628	-0.622473102	-1.812380229	-0.788485012	-0.969476426	-0.065818272	-0.760275835	-1.339707921	-1.584568186	-0.343139188	-0.04623567
ENSMUSG00000017485	Top2b	1.42682527	0.540306805	0.864376536	0.739088684	1.304504463	-0.327054754	0.772622452	0.573926022	0.142567332	1.701130311	-0.277944943	-0.27298163	-0.777199483	-1.68127025	-1.207689999	0.104206506	-0.172545515	-0.653277478	-1.788629773	-1.010960554
ENSMUSG00000017499	Cdc6	1.166938636	0.779995261	0.829605964	0.6370914	0.547553543	1.377014286	1.09944035	0.12216231	1.050908748	0.395060716	-0.934161462	-0.931612705	-0.281921458	-0.340448239	0.310747973	-1.338010241	-2.012498391	-0.039638325	-1.67110531	-0.767123057
ENSMUSG00000017550	Atad5	0.734981117	-0.058154751	1.529112335	0.390521788	-0.364483187	-0.583759533	0.306373303	1.447342141	1.214269974	2.263584286	-0.270751164	-0.862118584	-0.946502414	-1.71918881	-0.294867195	-0.188351779	-0.748956904	-0.384869507	-0.99069034	-0.473490776
ENSMUSG00000017639	Rab11fip4	1.192776769	0.436010411	1.298707687	0.96836913	1.47013855	0.288374153	0.764239994	-0.206755064	-0.009902504	1.102764531	-0.233966619	0.294867448	-1.075205239	-0.641108124	-1.621814135	0.013358301	0.28288478	-1.326223501	-1.450514294	-1.547002271
ENSMUSG00000017716	Birc5	0.850664528	0.074161641	0.235204242	1.92801614	0.350619429	1.205137729	0.68342864	0.607612984	0.890333925	1.545745072	-1.005226179	-0.105307003	-0.50435364	-1.422997313	-0.264561167	-0.601791719	-1.242798276	-1.096263566	-1.348396325	-0.779229144
ENSMUSG00000017781	Pitpna	0.451780969	0.954064777	-0.736986811	0.531971989	0.035756592	1.174927553	-0.033319997	0.778072535	2.448915971	1.267920846	-0.614669697	0.727422042	-0.623069625	-0.959460178	-0.981947936	-0.831172358	-0.480979182	-0.777303138	-1.30943742	-1.02248693
ENSMUSG00000017843	Ppp2r5c	0.56892138	0.427104282	0.575295533	0.878989662	0.788740867	0.898403839	-0.65132104	-0.162555558	2.344442882	1.35105427	-1.150203554	0.243380869	-0.343735968	-0.767458078	-0.552857401	-0.69760411	0.217813391	-1.260911314	-1.400696463	-1.306803488
ENSMUSG00000018169	Mfng	0.796835534	1.205903585	0.014716303	1.49502925	1.062277535	1.019661808	1.315908035	0.637012145	0.923022824	0.549541874	-0.719156201	-1.421564758	-1.009427124	-0.99530431	-0.905906824	-0.253618083	-1.239814642	-1.107266004	-0.478098486	-0.889752461
ENSMUSG00000018199	Trove2	1.649646896	0.187038336	1.829373287	0.593430564	0.028714559	-0.253206623	-0.276359706	0.794951339	0.201339366	1.584128632	-0.037166691	0.496680054	-0.677719852	-1.280443923	-0.612063179	-0.108529568	-0.105077417	-0.486843827	-1.671020037	-1.85687221
ENSMUSG00000018322	Tomm34	-0.410449747	0.203756787	0.041063972	0.647767539	0.304004452	0.924017933	0.643516266	1.132739777	2.38366583	1.41175828	-0.793045756	-1.603479019	-0.459427088	-1.692124997	-0.392814332	0.114163182	-0.571319632	-0.829295987	-0.388545902	-0.665951558
ENSMUSG00000018341	Il12rb2	1.079715834	0.442677196	1.054808072	0.730588898	0.964357417	0.603402175	0.746927534	0.971405932	0.94871648	1.513037697	-0.600404094	-0.746206268	-0.953138683	-1.71573205	-0.966437089	-0.43667841	-0.262943688	-0.813109748	-1.507531922	-1.053455282
ENSMUSG00000018378	Cuedc1	0.728942387	0.394621604	0.289877651	0.447870317	0.577978867	0.503763664	2.588449651	0.74342806	0.35961945	0.97897548	0.114681081	-0.609976233	-0.55247479	-1.234346232	-1.276242781	-1.424063255	-1.215635448	-1.320442975	-0.006777963	-0.088248539
ENSMUSG00000018459	Slc13a3	0.934653185	0.683553726	1.069005358	1.006691455	0.793993392	0.85109592	0.665668732	-1.437832934	1.702502188	0.325052485	-0.31682681	0.050748869	-1.357189359	-0.373058214	0.142666914	-0.945340331	-1.13349286	-0.940653077	-1.856726451	0.135487812
ENSMUSG00000018481	Appbp2	0.872122046	0.055448996	0.346274294	-0.004047957	1.363033736	-0.35075117	0.4655466	1.613124661	0.090903912	2.339660769	-0.269669692	-0.714852733	-1.124009816	-0.103488689	0.103492401	-0.221864029	-1.110022649	-1.821119841	-1.079387753	-0.450393084
ENSMUSG00000018541	Cwc25	0.95752575	0.339649112	0.761584946	0.58264843	1.029783446	1.38180009	1.122116048	0.902630173	1.282062362	0.591582824	-1.345973625	-1.410293347	-0.443319479	-1.16873764	-0.20663303	-0.776954953	-1.566444443	-0.710271834	-0.371167093	-0.951587738
ENSMUSG00000018548	Trim37	2.048466833	0.561478031	0.654969322	1.568557329	-0.215751275	0.364512072	0.722944852	1.379364914	0.018343465	-0.058498322	-0.365457355	0.557375498	-1.53135262	-0.212264467	-0.440882091	-0.644898566	-0.433414405	-1.540906084	-1.104218403	-1.328368729
ENSMUSG00000018569	Cldn7	0.956854625	1.106726579	0.904004923	1.385182738	0.916622405	1.200383914	0.415538186	1.077782223	0.944603508	-0.31200326	-1.556418013	-0.440877009	-1.268013525	-1.581982718	-1.097684906	-0.55724563	-0.178237888	-0.628676553	-0.746260631	-0.540298967
ENSMUSG00000018581	Dnah11	0.942487367	0.896841947	1.105986241	0.765374967	0.845203988	0.932535929	0.709191252	0.648889126	0.292868314	1.412035968	-0.831329822	-0.227058706	-0.808829981	-1.888266128	-1.205824639	-0.251575624	0.264315161	-1.0708058	-1.332896372	-1.19914319
ENSMUSG00000018654	Ikzf1	0.958825981	0.63673312	0.078166758	0.116705659	-0.089859919	1.319477074	1.018010058	1.284127117	1.514930421	1.424599863	-0.756968085	-1.30185403	0.167897372	-1.030533617	-0.869668261	-0.736883653	-1.326211097	-0.20662057	-1.011590625	-1.189283564
ENSMUSG00000018707	Dync1h1	-0.187230606	0.414665218	0.993518786	-0.314926584	0.190398866	1.112537919	1.976231554	0.664395855	-0.454361694	2.171442033	-0.946092518	-1.49657673	-0.645969228	-1.240952576	-0.239131245	-0.00112046	-1.182343043	-0.746598186	-0.203240672	0.135353309
ENSMUSG00000018750	Zbtb4	1.527247238	0.600366924	0.667135584	1.039638295	1.375437819	0.82957602	1.329442707	0.721331875	-0.111043944	0.435795725	-0.824699678	-0.549994103	-1.323842976	-1.783257087	-0.893025422	-0.052359249	-0.133754155	-1.212294765	-1.104206503	-0.537494306
ENSMUSG00000018865	Sult4a1	1.200890004	1.512359665	0.711914859	0.290007984	0.917390788	-0.012157671	1.278406529	0.230510493	0.884873569	-0.81632181	-1.580355501	-1.659629862	-0.578057392	-0.828753078	-0.651502159	0.315585295	-1.816445692	0.747733348	0.058835416	-0.205284785
ENSMUSG00000018868	Pnpla5	0.820703176	0.656933428	1.223291767	0.868928091	0.938127544	0.354403689	1.214479426	0.76817996	0.965948321	0.736162479	-0.677914806	-1.324535668	-0.815593723	-2.329127526	-1.219956461	-0.207141915	-0.109405719	-0.418609018	-0.847823039	-0.597050006
ENSMUSG00000018965	Ywhah	1.113038205	0.336537772	0.402823407	1.097136599	0.593855289	1.217875381	0.92729046	1.405981167	0.974656324	0.669887558	-0.39748592	0.101128098	-0.754838709	-1.062668216	-0.738408647	-0.856294416	-0.836383346	-1.332252312	-1.928589134	-0.93328956
ENSMUSG00000019214	Chtf18	1.168882881	0.127628385	0.404024542	0.018633181	1.248682767	1.956370609	0.520628167	0.090705954	0.955551303	0.057737283	0.07259018	0.160912865	0.50846625	-0.874887743	-0.094294851	-1.543259399	-1.173987424	-0.177050362	-1.981042177	-1.446292413
ENSMUSG00000019577	Pdk4	-0.407698358	0.360096456	0.224215912	-0.259743162	-0.147292904	0.198109679	0.415256582	0.238255103	0.771039968	0.095120116	-2.027542302	-1.635410994	-1.412912635	-0.591423316	-0.75604276	-0.202019037	0.892999563	0.54331778	1.801720011	1.899954299
ENSMUSG00000019718	L3hypdh	0.415350411	-0.663078448	1.128318982	-0.238084692	1.180584289	1.542434614	0.73082407	0.765305015	1.002903643	0.744005504	-1.81929722	-0.685758068	-0.652367622	-1.183323297	-1.456763791	0.162822617	-0.436167225	-0.350580052	-1.216219894	1.029091164
ENSMUSG00000019773	Fbxo5	0.852891187	0.276586486	0.641424842	0.187833862	0.384729311	1.664342271	0.914758944	1.164410204	0.253960476	1.137401498	0.18786625	-0.019148575	0.058372687	-0.347008182	-0.473362421	-1.336512216	-1.485647725	-0.423955345	-2.046234267	-1.592709287
ENSMUSG00000019779	Frk	0.770386055	0.724192241	0.80437004	0.818993873	1.00357839	0.530684955	0.938064536	0.775747326	0.865582327	0.938689047	-1.476278135	-1.421277175	-2.020017125	-1.374711902	-1.279822783	-0.3764303	0.145678718	-0.423949843	0.103912872	-0.047393115
ENSMUSG00000019838	Slc16a10	0.866231123	0.863717968	0.573967528	0.491353855	0.696032269	1.135588929	0.423935788	1.370565533	1.26554913	1.289644917	-0.946874143	-0.390828012	-0.584398141	-1.57273438	-1.138873218	-1.007593021	-0.172597741	-1.45726214	-1.01321926	-0.692206984
ENSMUSG00000019851	Perp	0.889048136	0.487321251	0.870340936	0.690513969	0.428114814	0.750336148	0.764653394	1.421696106	1.332330033	0.504562185	-0.754202505	0.338943003	-1.047072346	-1.917002238	-0.977250233	-0.448874164	0.29740323	-1.019094955	-1.627432004	-0.984334759
ENSMUSG00000019866	Crybg1	1.122496093	0.782567509	1.066547706	0.59834171	0.954758398	0.645946211	1.062880032	1.044560981	0.358158201	1.146457902	-0.573806772	-0.523394385	-0.987313547	-2.007917345	-0.995708837	-0.060958528	-0.335332645	-1.033367888	-1.513045337	-0.751869457
ENSMUSG00000019876	Pkib	0.561319556	0.524937807	1.294519077	0.624174582	0.323032099	0.337516745	0.276834254	1.221571451	1.395698127	1.68854681	-0.460623572	-0.183512263	-1.002673875	-0.726423653	-1.3848472	-0.322244606	-0.03729603	-1.726812876	-1.407942861	-0.995773574
ENSMUSG00000019917	10-Sep	1.083424601	0.310193119	0.456175595	0.905042371	0.255966645	0.733979339	0.717928755	0.606419501	0.640908448	1.054264046	-0.493375568	0.402207636	-0.266201082	-1.744523282	-1.329662266	0.237602538	0.77526406	-0.663287758	-2.355218145	-1.327108555
ENSMUSG00000019923	Zwint	0.938834861	0.574543574	0.603667263	0.33048063	1.078017291	0.92753364	-0.318330338	1.289100675	1.34826188	1.802376308	-1.159085785	-0.52270061	-0.834514054	-1.663789374	-0.911509827	-0.774985619	-0.938980482	-0.628974548	-0.462400894	-0.677544593
ENSMUSG00000019942	Cdk1	0.62731578	0.827658199	1.036077306	0.826820964	-0.005709598	1.53536919	1.354998263	1.091290743	1.153594754	0.325672495	-1.122320391	-0.223619373	-0.779405402	-0.686169728	-0.157250404	-1.457949452	-0.90922367	-1.044441198	-1.084840372	-1.307868107
ENSMUSG00000019961	Tmpo	0.840576973	0.754038791	0.185578206	0.864726074	0.137594141	1.401019562	0.779477593	1.521737286	0.475535997	0.86688002	-0.524447899	-0.361276608	0.246136538	-0.858831953	0.186922812	-0.999929616	-1.594994024	-0.430040476	-1.746949159	-1.743754258
ENSMUSG00000019978	Epb41l2	0.698040505	0.538593118	0.8120433	0.885377406	1.041788202	0.079165523	0.443211411	1.32084033	0.615137372	1.750765224	-0.308496786	0.146528379	-0.955321438	-1.464828945	-0.668706099	-0.212251908	-0.332402708	-1.56336341	-1.622626454	-1.203493021
ENSMUSG00000020009	Ifngr1	-0.323657746	0.582892518	-0.090961826	0.47406112	0.00469721	0.978873099	0.25755666	1.158539538	2.268317658	1.624499325	-1.649021011	-0.263396676	-0.059288501	-0.473927914	-0.291368996	-1.448564782	-0.918893743	-0.010552213	-1.395247328	-0.424556392
ENSMUSG00000020023	Tmcc3	0.848028589	0.863382546	0.810911952	0.595071231	0.596033871	1.477577869	1.081936555	0.365422409	-0.202406591	1.838806951	-0.666036118	-1.626940825	-0.839425005	-1.224322808	-1.091648898	-0.893366272	-1.284959179	-0.520561999	-0.213355463	0.085851187
ENSMUSG00000020029	Nudt4	1.159385603	0.200482723	1.538882041	0.781901555	0.193887022	0.731096066	0.947476125	1.039777412	0.505836417	1.427187229	-0.563258818	-0.152078485	-0.888800455	-0.92649656	-0.767882712	-0.858806653	-0.472873543	-0.636082109	-2.147345131	-1.112287728
ENSMUSG00000020102	Slc16a7	0.616073343	0.492986998	0.336162808	0.968756158	-0.017168037	0.690053994	0.858488288	1.528040668	1.236824579	1.691576194	-0.837786174	-0.84502005	-1.341168031	-1.646135089	-1.424768059	0.038657767	-0.482908447	-0.552583952	-0.784993571	-0.525089388
ENSMUSG00000020105	Lrig3	0.933719783	0.559245537	0.953115781	1.160339801	0.769319283	0.97631413	0.8295843	0.435259573	0.548127682	0.967270543	-1.602693296	-1.80489296	-1.618467402	-1.171909476	-1.29459355	-0.108252976	0.234987295	-0.520787982	-0.261498826	0.01581276
ENSMUSG00000020128	Vps54	0.553386363	0.693308457	0.765622882	0.36144388	1.10714014	0.696664058	0.727341779	1.469463904	0.713869625	1.774198331	-0.938268432	-0.669636647	-0.955261111	-1.753141513	-1.178869522	-0.39356683	-0.234135894	-0.894629401	-1.02957256	-0.815357509
ENSMUSG00000020150	Gamt	1.111025797	1.723694928	0.57823375	0.945227669	0.186782235	0.447142913	0.823056689	0.786400949	0.681395472	-1.593140024	0.817657584	0.292695474	-0.572166002	-0.288608938	-0.405572198	-0.462911561	-0.501942716	-1.306532253	-1.954647314	-1.307792454
ENSMUSG00000020160	Meis1	0.718341613	0.926739794	0.673899779	0.869896218	0.734652371	0.815615219	0.785843402	0.866540711	0.760533553	1.634274936	-1.508607577	-1.34191069	-1.3781949	-1.630103532	-0.856212798	-0.774434748	-0.518009595	-0.517753298	0.03528569	-0.29639615
ENSMUSG00000020185	E2f7	0.324831258	0.57728913	0.801219296	0.822871623	0.166661138	0.802643409	1.405934976	1.193775754	0.311350186	1.149134838	-1.20959637	-0.0562664	-0.763541528	-0.343623405	0.604385606	-1.194240113	-1.266389577	0.059507355	-1.217326806	-2.168620369
ENSMUSG00000020211	Sf3a2	0.613826604	0.925002875	-0.489525631	0.981093438	-0.112751452	-0.277048035	2.110629524	0.094637949	1.916080037	1.228852531	-0.498063156	0.363521961	-1.066089906	-1.180563137	-0.591635466	-0.543928377	-0.791792999	-1.300684446	-0.66501597	-0.716546345
ENSMUSG00000020262	Adarb1	-0.259447508	0.229841107	1.188650616	0.174740147	1.416920893	0.413483302	1.072229142	0.344751888	0.090849694	2.330004052	-1.26642528	-1.508510201	-1.24897869	-1.571429546	-0.297177507	-0.338853179	0.055892914	-0.631349663	-0.196119404	0.000927225
ENSMUSG00000020275	Rel	0.406335985	0.387904278	0.894417273	0.233809412	1.228850946	0.53977889	1.023956968	1.039785549	-0.251905586	1.994280966	-0.759565074	-2.191072124	-0.407759335	-1.135259246	-0.080152689	-0.565410536	-1.454114007	-0.661032536	-0.364582092	0.121732957
