ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC011_T3_F_AMD_R1	SC012_T3_F_AMD_R2	SC013_T3_F_AMD_R3	SC014_T3_F_AMD_R4	SC011_T3_F_AMR_R1	SC012_T3_F_AMR_R2	SC013_T3_F_AMR_R3	SC014_T3_F_AMR_R4
ENSMUSG00000020315	Sptbn1	-0.042077621	-0.205652106	0.553719957	0.194465212	0.175811221	0.076837686	0.37051243	-0.116895503	-0.536773832	1.884126651	-1.364970654	-1.691515252	-1.762135137	-0.398608552	1.383552425	-0.17639844	1.628255459	0.027746058
ENSMUSG00000020330	Hmmr	0.783499987	-0.155354197	0.10501389	0.865510162	0.489801007	0.806067929	-0.644220005	1.055333995	0.816645603	1.265946197	-0.412624745	-0.602342924	0.558896479	0.644190627	-1.674701799	-0.743045883	-2.388113647	-0.770502678
ENSMUSG00000020484	Xbp1	0.648017147	0.426418006	-0.404010356	0.602308977	0.25229644	1.23727502	0.932139885	1.460068223	1.52362449	0.78869885	-1.041417438	-1.105684125	-1.243115631	-1.230061622	-0.334215404	-0.21185624	-0.862667545	-1.437818678
ENSMUSG00000020547	Bzw2	-0.087435824	0.64488493	0.236949229	0.110769895	0.368584287	0.567782927	0.227285029	1.0904891	1.98260791	0.987290041	-2.36892942	-1.570569187	-0.859202156	-0.176525522	-0.501374527	-0.614285878	0.442450558	-0.480771395
ENSMUSG00000020649	Rrm2	0.630114181	-0.072207057	-0.210228363	0.610665461	-0.046773311	1.084585699	0.994063673	0.893589847	0.808488395	-0.018275964	-0.279849858	-0.36729712	1.153823732	0.333426284	-2.632395859	-0.794456859	-1.80742244	-0.27985044
ENSMUSG00000020653	Klf11	1.026024007	0.385655345	1.027270258	0.718638906	0.379041268	-0.56373274	0.880544495	1.369628228	0.784179308	0.679677499	0.084301207	-0.064604702	-0.760931748	-0.489571812	-0.554570716	-2.049240735	-0.863807212	-1.988500856
ENSMUSG00000020654	Adcy3	0.97787478	0.903402738	1.129235134	1.347034722	0.821452127	0.832295118	0.705802228	0.132148779	-0.073705485	0.132501147	-0.919004375	-0.666580178	-2.182337812	-1.539232803	0.257110205	-0.918470505	0.009851386	-0.949377206
ENSMUSG00000020659	Cbll1	0.107599945	0.877052455	0.011688448	0.733621428	0.348190389	0.403892049	-0.302590059	1.029076785	0.902640191	2.477776441	-1.040264484	-0.411032116	-0.385553791	-1.135666673	-1.189413199	-1.553955528	0.00602687	-0.87908915
ENSMUSG00000020719	Ddx5	0.488896695	0.287454797	0.484667265	0.500062351	0.785669513	0.079720623	-0.067218189	1.501986701	1.821758583	0.70500614	-1.907489004	-1.995781359	-0.489995647	-0.753003343	-0.327632428	-0.100549385	-0.041176448	-0.972376865
ENSMUSG00000020776	Fbf1	0.556320924	0.513972828	0.54038381	-0.374808154	1.034843148	0.943098647	2.296278753	0.31463563	-0.291151263	1.073986464	-0.973615219	-0.415211847	-1.734451054	-1.440292653	-0.40715309	-0.221986045	-0.754095941	-0.660754937
ENSMUSG00000020812	1810032O08Rik	0.279531009	0.423635291	0.464122647	0.616397114	0.494646526	1.516507064	0.642475943	1.454866755	-0.199214433	0.723516674	-0.671797915	-0.528139773	-0.691336592	-2.077391736	-2.045537132	0.561531734	-0.376451972	-0.587361206
ENSMUSG00000020836	Coro6	0.298223378	0.244204063	1.059845611	1.258421599	1.257916484	-0.165659109	0.677075025	0.665529746	0.225672853	1.040324987	-2.493057136	-1.554119323	-1.036505499	-0.313725668	-0.571631756	-0.601418854	0.068766063	-0.059862465
ENSMUSG00000020892	Aloxe3	0.711956484	0.743302372	1.026734262	0.616892357	0.816133215	0.446797795	0.638695598	0.414168333	0.676861569	0.092243374	-1.484219575	-1.270940076	-2.225942378	-1.847553334	0.478020899	0.010215573	0.367034575	-0.210401045
ENSMUSG00000020893	Per1	0.425084399	0.216423339	0.646992069	0.593022631	0.72951023	0.636312167	1.149567487	0.777079041	0.650140434	1.227668885	-1.470132431	-1.94956881	-0.049886548	-0.128444862	-1.178394828	-1.941948871	-0.248688394	-0.084735937
ENSMUSG00000020894	Vamp2	0.954736158	-0.254960885	0.926292315	0.517754247	1.395408571	0.115859582	0.321814745	0.174081848	1.147393009	1.728397352	-1.671565075	-1.185942551	-0.880993273	-0.270825634	-0.118756705	-1.101006529	-1.449669199	-0.348017977
ENSMUSG00000020897	Aurkb	0.245335428	0.151650344	0.33494787	0.116399234	-0.164364131	0.841973363	1.888773769	0.576048136	0.300865703	0.725386627	-0.246131225	-0.198361125	0.129167555	1.068475705	-2.64816178	-1.059602725	-0.934734298	-1.12766845
ENSMUSG00000020914	Top2a	0.517662425	-0.421905357	0.188421311	0.633917178	-0.109787624	1.168638991	0.587082789	1.015540259	0.303296065	1.439011417	-1.197841819	-0.051075701	1.010901799	0.209210675	-1.646932091	-0.93538142	-2.202613474	-0.508145424
ENSMUSG00000021025	Nfkbia	0.662165578	-0.127794848	-0.295281357	-0.159466089	1.096868711	0.836483585	0.946436351	1.357020114	1.649385574	0.940964529	-0.436570199	-1.556604295	-0.612384873	-0.660238527	-0.001396762	-1.634203094	-0.801842784	-1.203541613
ENSMUSG00000021057	Akap5	0.557027954	0.527734153	0.651002379	1.010294174	1.520626974	0.483512358	1.105937739	0.928248291	0.50732739	0.698138587	-1.072593146	-1.489889843	-1.048588162	-1.175204241	-0.021270101	-1.416804512	-0.587831973	-1.177668018
ENSMUSG00000021069	Pygl	0.808910821	0.603242217	-0.056928417	0.699467226	0.067994967	1.544760291	0.859817331	1.467427464	1.310983334	0.496219691	-1.118696755	-1.098285291	-0.810272934	-1.367571473	-0.958271827	-0.709036276	-0.468687378	-1.271072988
ENSMUSG00000021115	Vrk1	1.412319632	0.228025624	0.595062006	0.487757423	0.82805217	0.212625345	0.619966039	1.133020153	0.932954822	1.067233984	-0.362436994	-1.800973435	-0.571147908	-0.490734892	-0.057611589	-1.471296563	-1.266340409	-1.49647541
ENSMUSG00000021134	Srsf5	0.804328901	0.315432793	0.708596299	0.8326335	1.31950859	-0.012181661	0.555476877	0.727215694	1.436637811	1.073025642	-2.021260008	-0.782192714	-1.06932082	-1.111447688	-0.683253838	-0.289358755	-0.974872049	-0.828968574
ENSMUSG00000021175	Cdca7l	0.516786878	0.329602395	0.871569996	0.933089635	0.438847348	0.234416217	0.272934732	1.282279272	2.078537566	-0.422458133	-2.115944524	-0.686682282	-0.539329139	-0.103392478	-1.516392748	-0.500096357	-0.260668687	-0.813099692
ENSMUSG00000021180	Rps6ka5	0.686672044	0.566068469	0.699256263	0.18329967	0.690840928	0.271119558	0.66178369	0.73353396	0.095335041	1.745850143	-1.308393024	-1.900628304	-0.786235693	-0.188156364	-1.844152171	-1.147598682	0.581794355	0.259610117
ENSMUSG00000021187	Tc2n	-0.05246006	0.41218422	-0.240109625	-0.060558302	-0.050724792	-0.428011576	-0.427266889	1.528320483	1.026845086	0.941222143	-2.202713739	-2.142448662	-0.783643133	-0.119188558	1.027586634	0.276233906	0.84847859	0.446254273
ENSMUSG00000021215	Net1	-0.198770217	-0.053349032	-0.117128302	0.824859951	0.401280006	0.396760808	0.059204435	1.597662876	1.394489822	1.672552783	-1.012696067	-2.199616426	-0.558524838	-0.118352192	0.163465575	-1.428706562	-0.252663915	-0.570468705
ENSMUSG00000021448	Shc3	0.701363654	0.913194262	1.069489474	0.882963781	0.814432783	-0.089320973	1.168394259	0.693876319	0.247204959	0.821396518	-0.967080773	-0.513906936	-1.216955365	-2.119872946	0.161080011	-0.959953059	-0.066509187	-1.539796782
ENSMUSG00000021500	Ddx46	0.387432504	0.612639737	0.669640135	0.603546764	1.22236919	0.258634142	0.269975202	0.963940505	0.627208087	1.441537326	-1.372319011	-2.07049466	-0.963171248	-0.00868198	0.155370629	-1.635744044	-0.858924891	-0.302958385
ENSMUSG00000021508	Cxcl14	-0.292046298	1.701496417	0.461748314	0.800764443	0.294879138	0.945488607	0.126171462	0.120531206	1.520515743	-0.051028247	-0.737966939	-0.092141714	0.06955415	0.238287587	-2.325675475	-1.763697682	-0.201732756	-0.815147956
ENSMUSG00000021636	Marveld2	0.920062725	0.738774373	1.201482366	1.232970518	1.391543095	0.102623636	0.518727085	0.493359501	-0.072345725	-0.947454594	-0.44566946	-1.884363281	-1.31758921	-1.257496377	-0.063754742	-1.342259899	0.631810451	0.099579538
ENSMUSG00000021638	Ocln	1.161112547	0.555130247	0.849695473	1.460983273	0.255731713	0.350969922	0.183556999	0.736400308	0.444157497	-0.252869478	0.276149163	-2.137250638	-1.351441625	-1.93370233	0.654587697	-0.860379251	-0.25037816	-0.142453357
ENSMUSG00000021699	Pde4d	-0.274000037	0.881179827	-0.360201849	-0.100770027	0.519239442	0.174337826	0.393011251	-0.831181208	-0.898707928	1.178878068	-1.236469404	-1.142618443	-1.800663755	-0.560690954	0.041811152	1.103677002	2.093556867	0.819612171
ENSMUSG00000021725	Parp8	0.56053478	0.102570655	1.010892966	0.468407272	0.909408577	0.008168741	1.260384101	1.170937324	0.118266639	1.126154257	-1.260014464	-2.005964963	-1.044187516	-1.151955262	0.666224353	-1.204979807	-0.07560665	-0.659241003
ENSMUSG00000021733	Slc4a7	0.726566229	0.952825404	1.490925568	0.912954286	0.893694702	-0.179583673	0.32330182	0.453070893	0.362920567	1.84065035	-1.185780796	-0.92546018	-0.915758939	-1.298909298	-0.987327241	-0.753912867	-1.018724148	-0.691452676
ENSMUSG00000021759	Plpp1	0.855558779	0.966390665	0.581780598	0.958343302	0.705095462	0.839665891	0.548827395	0.57240295	0.593974575	0.165615194	-0.358725389	-1.633156873	-2.088306822	-2.003326325	0.185179372	-0.706223739	0.178541517	-0.361636551
ENSMUSG00000021767	Kat6b	0.590845487	0.644394995	0.388373868	0.42906296	0.806065845	0.817227897	1.068275944	1.035199852	0.941097977	1.325146628	-1.187220603	-1.51654037	-1.431745469	-1.169279467	-0.000255921	-1.168533647	-0.765438377	-0.8066776
ENSMUSG00000021796	Bmpr1a	0.555532591	0.632553986	0.690066078	0.699116121	0.594167425	0.438784314	0.516244428	0.491471163	0.603623249	0.496384965	-1.314360742	-1.359192068	-2.292984319	-2.047812198	0.56649773	0.220567853	0.515805954	-0.006466531
ENSMUSG00000021846	Peli2	-0.472964164	0.363349145	0.031760871	0.834537567	1.174082514	0.984893405	1.577543406	0.37685818	0.403261011	1.232137369	-0.367105204	-1.932130082	-1.784317393	-0.553340897	-0.54428198	-0.383301744	-1.192687078	0.251705076
ENSMUSG00000021932	Rnaseh2b	0.689626363	-0.198166227	0.995227107	0.959772571	0.261612609	0.797250214	0.397750908	1.325733849	0.960383294	1.171604841	-1.045223429	-2.405441867	-0.38945324	-0.951522759	-0.831293165	-0.597363823	-0.68141372	-0.459083526
ENSMUSG00000021947	Cryl1	0.197235516	-0.122900537	0.416036123	0.953962017	0.873130327	1.907280359	0.776952903	-0.275092632	1.694482855	-0.038771864	-0.564424741	-1.758962911	-0.482777625	-1.089476786	-0.444353172	-1.440255384	0.258027741	-0.860092188
ENSMUSG00000021986	Amer2	1.603867252	0.457647346	1.05386758	1.273534452	0.586351384	0.609132772	0.510904507	0.299787954	-0.03107171	0.793321067	-0.187595434	-2.000728249	-1.305965621	-0.339615967	-0.091376428	-0.573047027	-1.500782243	-1.158231635
ENSMUSG00000022033	Pbk	0.940733526	0.225836955	0.343313136	0.552337417	0.695811389	0.819913638	0.62729164	0.541025463	0.494994206	0.487611719	-0.522934653	-0.300864039	-0.102971032	0.723491824	-2.863934821	-0.856953148	-1.864818859	0.060115638
ENSMUSG00000022096	Hr	0.860884764	0.640646325	0.396968023	0.792262384	1.317014217	0.536030953	1.294496612	0.452379939	-0.38255497	0.443371139	0.419732264	-1.906196609	-0.826127684	-0.178664418	-0.523099177	-2.325593954	-0.729639058	-0.28191075
ENSMUSG00000022123	Scel	0.73317341	0.267666092	-0.145062298	0.485585668	0.71570444	0.493850955	0.87455947	1.257528828	0.973066384	1.175352139	-1.056365426	-0.475867258	-0.26578469	-1.280864074	0.080043954	0.072096579	-2.038404863	-1.866279309
ENSMUSG00000022199	Slc22a17	0.579360627	0.528385375	0.81066292	0.895034192	0.961618044	0.58884173	0.698326568	0.64225333	0.73104968	0.624934816	-1.582925141	-1.492553832	-1.831533444	-1.793018711	0.102501103	-0.461475659	0.389174392	-0.390635989
ENSMUSG00000022218	Tgm1	0.690946576	0.668627167	0.326106065	0.373125521	1.404551611	0.938130585	0.719713508	1.142101955	0.70666678	1.131916105	-0.519893281	-1.163675641	-1.525891606	-0.624892111	-0.479637185	-1.37238838	-1.209539717	-1.205967952
ENSMUSG00000022235	Cmbl	1.123273997	0.725174216	0.46059477	0.937948711	0.417342274	0.554608156	-0.596345684	0.244488855	0.220123503	-0.748797414	-0.576975898	-2.53573996	-1.018442431	-1.343755755	1.014031074	-0.588270405	1.147552332	0.563189658
ENSMUSG00000022285	Ywhaz	1.187638101	0.274525454	0.673313996	0.509034737	0.275487161	0.312233943	0.782225462	1.088368493	1.093002096	1.192379686	-0.37761907	-1.602795337	-1.199010935	-1.098654483	0.560186939	-1.123389978	-1.132031947	-1.414894317
ENSMUSG00000022324	Matn2	1.291214694	0.87781721	1.404131384	1.155518688	1.109627912	0.535871465	0.547342303	0.56440149	0.52472592	-0.519937377	-0.571909831	-1.259495678	-0.69259234	-1.216772632	-1.541326037	-1.136952894	-0.057843625	-1.013820653
ENSMUSG00000022346	Myc	-0.300010224	-0.195913992	0.03532597	0.201400771	0.426005735	1.594746636	0.937203414	1.21908669	1.325076357	1.134309326	-0.022816145	-0.561702345	-0.575243533	-0.823597695	0.156476654	-1.355304192	-1.146211389	-2.04883204
ENSMUSG00000022371	Col14a1	0.367203741	1.292304984	1.176598393	1.014904975	0.777973105	0.645232205	-0.218221739	0.019781238	0.549347109	0.677933381	-1.459248792	-1.043139923	-2.070082852	-1.363811618	0.027799633	0.642158856	0.045733565	-1.082466263
ENSMUSG00000022408	Fam83f	1.041492182	0.487474498	0.712882907	0.94877279	0.683426146	0.624031091	0.752940487	0.922325812	0.834533423	-0.087519628	-0.949897129	-2.305907635	-0.553015979	-1.216471556	-0.008667696	-1.127541055	0.549708232	-1.308566892
ENSMUSG00000022479	Vdr	-0.46005246	0.191606995	-0.576592308	-0.174216057	0.788910786	1.631822271	0.86182885	1.20671763	1.56025593	1.335347706	-1.25455525	-0.083725005	-0.960860387	-0.427028653	-1.261973378	-0.239441082	-0.88863053	-1.249415058
ENSMUSG00000022503	Nubp1	1.265604253	0.421456532	1.633018142	1.624240406	1.109523086	-0.134685481	0.467020706	-0.102036948	1.064494774	-0.871120484	-0.250106862	-1.351319665	-0.427140023	-1.084936593	-1.030607438	-0.592940022	-1.300070286	-0.440394095
ENSMUSG00000022512	Cldn1	1.119394677	0.225115019	1.271539944	0.777842972	0.90049463	0.344931556	0.655964013	0.204636084	0.729404141	1.437328599	-1.230519147	-1.148848087	-1.250656644	-1.598401953	0.013980823	-0.691003397	-0.384220423	-1.376982809
ENSMUSG00000022550	Adck5	0.109342452	1.500739771	0.903494753	-0.137173408	0.810374497	1.165769239	1.095655475	0.09910398	1.042307635	0.319726632	0.285874323	-0.261109811	-0.547910015	-0.964539563	-1.758240256	-0.621465495	-1.495831969	-1.54611824
ENSMUSG00000022562	Oplah	0.941123635	0.89479727	0.947076271	1.073837745	0.744753577	0.920106416	0.783919561	0.57500786	1.106386859	0.099755643	-0.764590249	-1.456678939	-1.170798677	-1.508398135	-0.243956031	-1.28669789	-0.477929488	-1.177715429
ENSMUSG00000022574	Naprt	0.615950033	1.036429864	1.218161273	0.819059146	0.518951922	1.20639011	0.668100854	0.173022432	0.438903312	-0.569966221	-0.706062832	-1.061610084	-1.743137653	-2.200438256	-0.019685885	0.018271604	0.529163838	-0.941503457
ENSMUSG00000022629	Kif21a	0.316849242	0.52860159	0.586038873	0.75488545	0.751049041	0.511620661	0.651174583	0.593211372	0.400590021	1.024802836	-1.766154832	-1.289920761	-1.589839524	-1.932868459	0.490824872	0.553791837	0.45905924	-1.043716039
ENSMUSG00000022853	Ehhadh	0.374259701	0.386570702	0.304012464	0.414224856	-0.102607498	0.734894708	0.862316986	1.398205853	1.437743381	1.236010976	-0.54149865	-1.401789591	-1.693145524	-1.409177982	-0.25368578	-0.386209697	0.142508394	-1.502633299
ENSMUSG00000022895	Ets2	0.815082077	0.563622099	0.52252059	0.441882948	1.008624468	0.687014367	0.711133021	0.830172888	0.546444214	0.975169788	-0.623529735	-2.299771323	-0.039944035	-0.612866994	-0.001139342	-2.139056243	-0.579090137	-0.806268652
ENSMUSG00000022945	Chaf1b	0.787081412	0.478933845	0.944941515	-0.143254992	-0.243300644	1.2677855	0.75247711	1.177485953	0.73666331	0.367916402	-0.061595842	-0.581073104	-0.252191926	0.13720634	-2.698225587	-1.207300245	-1.326599604	-0.136949442
ENSMUSG00000022949	Clic6	0.918539688	1.06410272	0.272509418	0.386489996	0.551421603	0.566422065	0.674051711	-0.571833632	0.278258272	0.094239921	-2.543334656	-1.767774351	-1.405938862	-0.654375574	0.836903705	0.600354681	0.307971557	0.391991738
ENSMUSG00000023015	Racgap1	0.811072445	-0.368563213	-0.089606609	0.324546983	0.411911514	1.010657305	1.348450905	0.428764612	0.371450086	0.9964168	-0.144935162	-0.039032505	0.383981744	0.802423062	-2.106210971	-0.90224554	-2.098619134	-1.140462322
ENSMUSG00000023034	Nr4a1	1.300318759	0.913969754	0.708110401	0.765221365	1.233863515	0.668344457	0.734076339	0.547042848	0.065366498	0.49523906	0.083607484	-1.747814595	-0.727311782	-0.858144797	0.01453914	-1.694038539	-1.220471825	-1.281918084
ENSMUSG00000023067	Cdkn1a	1.038308405	0.805116229	0.573989242	0.942048577	1.51291361	0.59426818	0.854542783	0.672789868	0.41432054	-0.394761914	-0.129976902	-2.010222511	-0.678932549	-1.005246181	0.17637953	-1.728524948	-0.728606355	-0.908405604
ENSMUSG00000023087	Noct	0.678999701	0.579468218	0.894426992	-0.373241382	1.006886726	-0.213996542	0.683008494	0.348547223	-0.134772532	1.514902343	-1.609538919	-1.981867504	-0.649464652	-1.039769135	1.268750023	-1.256476725	0.304868233	-0.020730562
ENSMUSG00000023243	Kcnk5	1.217549534	0.7143673	0.48651156	0.542538198	1.282683899	0.999169643	1.018426403	0.845678444	0.43774925	0.478591269	-0.63427601	-1.284397989	-1.17465994	-1.678285086	-0.156382783	-0.732688623	-1.009626193	-1.352948877
ENSMUSG00000023826	Prkn	0.645318916	0.904912807	0.891117348	1.022185704	0.965440284	-0.016897172	-0.57940301	0.424757432	0.461280801	0.241225357	-0.385564186	-2.81716087	-1.168885568	-0.533032422	-0.411501145	-1.087070693	0.919418771	0.523857645
ENSMUSG00000023868	Pde10a	0.583786483	0.853387653	0.697656392	0.80206596	0.715227806	0.939455009	0.330133085	0.79207162	0.831677733	0.881387158	-0.907278959	-1.526098206	-1.435942634	-0.907859038	0.263547312	-0.90002999	0.055861622	-2.069049006
ENSMUSG00000023905	Tnfrsf12a	0.721554966	0.79182825	0.599125379	0.289408608	0.711655716	1.242949109	1.425244304	0.976974147	-0.177957267	-0.99613529	0.566735074	-0.037612739	0.034669494	-2.058926151	-1.546624964	-0.673693466	-1.24499108	-0.624204088
ENSMUSG00000023908	Pkmyt1	0.360786941	-0.444619223	0.80439944	0.659152902	0.93839823	1.76406498	1.306407254	1.210729228	0.00959554	-0.154372904	-0.772771634	-1.278238443	-0.39205617	0.522726014	-1.760769384	-1.10047773	-0.964601298	-0.708353744
ENSMUSG00000023951	Vegfa	1.439781441	1.118730152	0.90448012	0.707933361	1.622829684	0.336563688	0.150391534	0.268634877	-0.215790948	0.241494769	-0.212311826	-0.68454713	-1.22727002	-1.647839548	0.587488774	-1.270552135	-0.576391863	-1.543624929
ENSMUSG00000023960	Enpp5	0.246254282	0.19969395	0.17528413	0.092401772	0.088846147	-1.083199932	-0.288702794	-0.681312843	-0.204192362	-0.12936321	0.207920153	-0.596275522	-2.315237216	-0.92255955	2.233650595	0.863402855	1.554165891	0.559223653
ENSMUSG00000024008	Cpne5	1.153600949	0.506068121	0.887060576	0.860764306	0.941250775	0.875666179	0.851427016	0.380384971	0.823204552	0.662114654	-0.160285527	-1.692953241	-1.732344785	-0.937189355	-0.365388777	-1.404773792	-0.894684425	-0.753922198
ENSMUSG00000024013	Fgd2	0.582407699	1.361850741	0.457275719	1.094610092	0.722153421	0.265843762	0.544720878	0.999526344	-0.063474733	0.025922007	0.170145977	-0.272739136	-0.771890311	0.250078646	-0.153703175	-2.111970783	-2.402773822	-0.697983326
ENSMUSG00000024070	Prkd3	1.177640604	0.633792182	0.991898249	0.878332943	0.920624103	0.296544267	0.483757302	0.826956888	-0.416171652	1.019283852	0.103372269	-1.764531085	-1.00941069	-1.091786388	0.667168474	-1.191207045	-1.249386474	-1.276877798
ENSMUSG00000024142	Mlst8	0.636610485	0.516603484	0.724143588	0.669348889	0.860755166	0.086526378	1.138710284	1.363545168	-0.117821778	0.825617975	0.035293595	-0.534619582	-1.901445274	-0.69566788	0.078717435	-1.243127598	-0.264270139	-2.178920194
ENSMUSG00000024169	Ift140	0.993638516	0.547368149	1.234584007	0.561469635	1.036014714	1.261900243	0.900990506	0.097191081	-1.113143181	0.910451278	0.073760585	-0.899741475	-0.610139856	-1.021209362	-0.392685689	-0.332905818	-1.099245652	-2.14829768
ENSMUSG00000024238	Zeb1	0.663674048	0.507246097	1.143219846	0.830574844	1.324823432	-0.116109106	0.284172669	0.032648363	0.214289442	1.388157087	-1.075864864	-2.406472106	-0.859734423	-1.164843875	0.342423482	-1.080532591	0.262106121	-0.289778465
ENSMUSG00000024268	Celf4	0.513310939	0.334993924	0.724087576	0.747985043	0.969197981	0.428238926	0.262219067	0.288461264	0.716077415	1.180019363	-1.541213597	-2.574336436	-1.266170003	-0.831658541	0.378485123	-0.849848882	0.436752389	0.083398447
